item_id,item_name,category_id,category_name,subcategory,brand,vendor_id,upc,unit_cost,unit_retail,unit_weight_lbs,unit_volume_cf,is_perishable,is_private_label,is_seasonal,avg_shelf_days,min_shelf_qty,max_shelf_qty,reorder_point,lead_time_days,item_status
521,Equate Vitamins Item 0521,6,Pharmacy,Vitamins,Equate,V1689,661566701883,173.7,220.99,41.15,2.821,True,True,False,115,5,12,19,19,Active
522,Equate Vitamins Item 0522,6,Pharmacy,Vitamins,Equate,V4634,127181378199,153.77,226.16,14.29,4.907,True,True,True,198,5,71,6,11,Active
523,Equate Diabetic Item 0523,6,Pharmacy,Diabetic,Equate,V2859,753991742871,166.22,243.32,32.93,1.654,True,True,True,325,4,32,21,5,Active
524,Equate First Aid Item 0524,6,Pharmacy,First Aid,Equate,V1289,519198650113,64.97,79.41,4.72,1.283,True,True,False,211,1,13,9,6,Active
525,Kroger Health First Aid Item 0525,6,Pharmacy,First Aid,Kroger Health,V1631,426935496094,129.61,205.01,24.59,2.167,True,False,False,165,6,50,7,12,Active
526,Sunmark Personal Care Item 0526,6,Pharmacy,Personal Care,Sunmark,V2589,394104069004,40.37,55.64,28.2,2.121,True,False,False,195,5,23,16,21,Active
527,Equate Personal Care Item 0527,6,Pharmacy,Personal Care,Equate,V1918,854400743200,68.68,95.15,35.71,4.654,True,True,False,338,5,17,12,15,Active
528,Kroger Health First Aid Item 0528,6,Pharmacy,First Aid,Kroger Health,V4698,672298609049,30.15,37.72,21.44,2.847,True,False,False,30,5,18,19,14,Active
529,Kroger Health Personal Care Item 0529,6,Pharmacy,Personal Care,Kroger Health,V3398,942164787591,162.66,218.32,25.22,0.579,True,False,False,98,2,65,15,2,Active
530,Sunmark First Aid Item 0530,6,Pharmacy,First Aid,Sunmark,V3745,784832311602,117.65,162.59,40.41,1.713,True,False,False,102,2,23,5,20,Active
531,Equate Diabetic Item 0531,6,Pharmacy,Diabetic,Equate,V1477,284740736556,107.11,128.78,32.82,2.306,True,True,False,343,6,50,18,10,Active
532,GoodSense First Aid Item 0532,6,Pharmacy,First Aid,GoodSense,V3765,982164795889,138.29,219.23,15.2,0.634,True,False,True,64,1,56,9,1,Active
533,ReliOn Vitamins Item 0533,6,Pharmacy,Vitamins,ReliOn,V4235,308471624585,87.44,126.83,4.4,3.851,True,False,True,223,1,19,8,5,Active
534,Kroger Health Diabetic Item 0534,6,Pharmacy,Diabetic,Kroger Health,V3397,320085418516,94.56,145.99,14.81,4.149,True,False,False,177,1,18,23,14,Seasonal
535,Kroger Health Personal Care Item 0535,6,Pharmacy,Personal Care,Kroger Health,V2191,632734932435,119.37,169.71,20.04,2.572,True,False,False,354,4,26,4,17,Active
536,GoodSense First Aid Item 0536,6,Pharmacy,First Aid,GoodSense,V3655,226587022710,110.87,144.92,24.79,4.695,True,False,False,364,4,13,8,10,Active
537,Kroger Health First Aid Item 0537,6,Pharmacy,First Aid,Kroger Health,V3407,855523703378,87.9,123.33,17.02,3.014,True,False,False,343,4,20,12,13,Seasonal
538,Sunmark Diabetic Item 0538,6,Pharmacy,Diabetic,Sunmark,V3547,410127599441,160.05,246.13,34.57,0.44,True,False,False,95,2,22,22,16,Active
539,Kroger Health Diabetic Item 0539,6,Pharmacy,Diabetic,Kroger Health,V1192,121471663470,61.08,78.41,18.0,1.311,True,False,False,96,5,14,5,11,Active
540,GoodSense Vitamins Item 0540,6,Pharmacy,Vitamins,GoodSense,V2056,477929904094,24.58,31.7,39.27,3.849,True,False,False,292,3,69,7,17,Active
541,Equate OTC Meds Item 0541,6,Pharmacy,OTC Meds,Equate,V2872,223505067414,185.36,254.89,48.74,3.91,True,True,False,59,5,14,19,4,Active
542,Equate Vitamins Item 0542,6,Pharmacy,Vitamins,Equate,V2196,588372842938,182.24,230.14,38.12,2.497,True,True,False,85,6,35,13,5,Active
543,ReliOn Diabetic Item 0543,6,Pharmacy,Diabetic,ReliOn,V1026,623166295059,193.94,292.4,17.13,2.53,True,False,True,197,6,60,16,12,Active
544,ReliOn Vitamins Item 0544,6,Pharmacy,Vitamins,ReliOn,V4224,251303889625,150.76,212.85,40.11,2.073,True,False,False,241,5,62,24,12,Discontinued
545,Kroger Health Vitamins Item 0545,6,Pharmacy,Vitamins,Kroger Health,V3119,177067359177,154.15,229.23,4.33,1.581,True,False,False,91,4,15,15,2,Active
546,ReliOn Personal Care Item 0546,6,Pharmacy,Personal Care,ReliOn,V3921,829281455822,12.03,17.48,43.8,4.864,True,False,False,355,6,47,12,11,Discontinued
547,Equate First Aid Item 0547,6,Pharmacy,First Aid,Equate,V1601,545389375897,180.09,260.08,22.36,1.034,True,True,False,323,6,40,14,21,Active
548,ReliOn First Aid Item 0548,6,Pharmacy,First Aid,ReliOn,V2597,893388257591,17.31,24.49,37.03,0.639,True,False,False,152,2,17,19,18,Active
549,Sunmark Vitamins Item 0549,6,Pharmacy,Vitamins,Sunmark,V3211,386012625136,5.17,8.05,12.14,3.873,True,False,False,265,1,58,4,12,Active
550,GoodSense First Aid Item 0550,6,Pharmacy,First Aid,GoodSense,V4855,590162068087,25.2,37.87,14.97,3.687,True,False,False,127,6,49,21,21,Active
551,GoodSense Vitamins Item 0551,6,Pharmacy,Vitamins,GoodSense,V4214,889479753792,70.39,92.48,28.68,0.708,True,False,False,133,1,32,19,19,Active
552,Sunmark Diabetic Item 0552,6,Pharmacy,Diabetic,Sunmark,V4393,187669099901,20.05,29.77,4.7,2.13,True,False,True,116,4,16,14,17,Active
553,GoodSense Personal Care Item 0553,6,Pharmacy,Personal Care,GoodSense,V3393,797927148904,155.88,241.43,21.23,2.206,True,False,False,257,6,38,8,5,Active
554,Kroger Health Diabetic Item 0554,6,Pharmacy,Diabetic,Kroger Health,V4535,231121662655,26.31,38.99,34.75,2.283,True,False,True,87,5,35,6,20,Active
555,Equate OTC Meds Item 0555,6,Pharmacy,OTC Meds,Equate,V3141,229507456756,74.23,97.67,18.64,4.955,True,True,False,255,1,62,7,5,Active
556,Kroger Health OTC Meds Item 0556,6,Pharmacy,OTC Meds,Kroger Health,V2161,298494410942,187.4,247.76,40.97,2.449,True,False,True,185,1,67,4,14,Active
557,Sunmark Personal Care Item 0557,6,Pharmacy,Personal Care,Sunmark,V2545,244335424167,90.75,121.16,38.12,2.529,True,False,False,237,6,40,7,11,Active
558,GoodSense Personal Care Item 0558,6,Pharmacy,Personal Care,GoodSense,V2619,694161471653,82.22,106.32,2.39,3.356,True,False,False,149,6,17,8,1,Active
559,Sunmark Personal Care Item 0559,6,Pharmacy,Personal Care,Sunmark,V1348,695362800524,129.21,188.33,28.89,0.274,True,False,False,103,4,44,3,4,Active
560,GoodSense Vitamins Item 0560,6,Pharmacy,Vitamins,GoodSense,V1842,739467612546,192.49,252.16,22.27,4.037,True,False,False,212,5,14,18,1,Active
561,ReliOn Diabetic Item 0561,6,Pharmacy,Diabetic,ReliOn,V2564,199888818026,5.3,7.48,5.82,0.506,True,False,False,80,2,28,5,5,Active
562,Kroger Health Vitamins Item 0562,6,Pharmacy,Vitamins,Kroger Health,V1743,881800747246,12.25,19.41,3.02,1.956,True,False,False,218,3,28,15,4,Active
563,ReliOn Personal Care Item 0563,6,Pharmacy,Personal Care,ReliOn,V4081,523073267793,117.41,164.04,47.47,1.354,True,False,False,290,4,16,18,1,Active
564,ReliOn OTC Meds Item 0564,6,Pharmacy,OTC Meds,ReliOn,V3765,371018919289,54.2,85.93,38.17,3.261,True,False,True,297,4,40,5,21,Active
565,ReliOn First Aid Item 0565,6,Pharmacy,First Aid,ReliOn,V2004,713800187514,108.32,137.27,22.64,0.015,True,False,False,324,3,53,8,1,Active
566,Kroger Health First Aid Item 0566,6,Pharmacy,First Aid,Kroger Health,V2557,486543800499,119.77,183.94,42.14,1.072,True,False,False,151,1,22,20,19,Active
567,Equate Diabetic Item 0567,6,Pharmacy,Diabetic,Equate,V3969,329488531225,139.84,214.26,30.56,4.788,True,True,False,356,3,52,11,15,Active
568,Sunmark First Aid Item 0568,6,Pharmacy,First Aid,Sunmark,V2345,249000339982,42.52,67.33,32.36,0.02,True,False,False,11,6,23,16,18,Active
569,Kroger Health Diabetic Item 0569,6,Pharmacy,Diabetic,Kroger Health,V3658,184401546835,107.86,163.4,26.98,4.464,True,False,False,234,6,19,14,13,Active
570,Sunmark Diabetic Item 0570,6,Pharmacy,Diabetic,Sunmark,V3855,112815304110,35.85,54.03,6.33,1.859,True,False,False,11,2,59,3,9,Active
571,Sunmark Vitamins Item 0571,6,Pharmacy,Vitamins,Sunmark,V2241,889451128984,18.45,26.67,11.14,4.901,True,False,False,25,3,43,22,7,Active
572,Kroger Health OTC Meds Item 0572,6,Pharmacy,OTC Meds,Kroger Health,V3023,706322582280,174.05,248.48,9.77,3.697,True,False,False,315,5,23,5,19,Active
573,Equate Vitamins Item 0573,6,Pharmacy,Vitamins,Equate,V1933,675014529829,52.3,74.68,36.47,1.379,True,True,False,18,6,55,20,20,Active
574,GoodSense Diabetic Item 0574,6,Pharmacy,Diabetic,GoodSense,V3757,817015044072,0.89,1.22,2.69,4.694,True,False,False,215,3,19,24,17,Active
575,Sunmark Personal Care Item 0575,6,Pharmacy,Personal Care,Sunmark,V1919,405144389641,151.92,236.01,45.93,2.667,True,False,False,207,2,33,5,19,Active
576,ReliOn Diabetic Item 0576,6,Pharmacy,Diabetic,ReliOn,V1806,461483695843,191.58,300.17,15.61,3.134,True,False,True,252,4,63,3,19,Active
577,Sunmark First Aid Item 0577,6,Pharmacy,First Aid,Sunmark,V4927,672663401870,49.81,69.21,39.73,4.718,True,False,False,324,4,60,6,21,Active
578,Equate OTC Meds Item 0578,6,Pharmacy,OTC Meds,Equate,V2545,863850021420,194.92,305.38,3.34,0.646,True,True,False,233,1,31,22,21,Active
579,Equate OTC Meds Item 0579,6,Pharmacy,OTC Meds,Equate,V2562,204804430740,112.07,147.7,30.9,2.061,True,True,False,344,5,12,17,13,Active
580,Kroger Health Personal Care Item 0580,6,Pharmacy,Personal Care,Kroger Health,V4840,961895895455,124.04,165.7,1.4,2.591,True,False,False,62,1,12,22,3,Active
581,ReliOn Personal Care Item 0581,6,Pharmacy,Personal Care,ReliOn,V2455,630089188735,25.63,35.97,36.26,2.229,True,False,False,29,1,20,12,19,Active
582,Sunmark First Aid Item 0582,6,Pharmacy,First Aid,Sunmark,V1596,616029192622,116.94,165.64,15.5,1.721,True,False,False,11,5,49,24,5,Active
583,GoodSense Personal Care Item 0583,6,Pharmacy,Personal Care,GoodSense,V1800,323237413951,171.81,235.18,32.06,1.014,True,False,True,103,6,42,17,20,Active
584,GoodSense Personal Care Item 0584,6,Pharmacy,Personal Care,GoodSense,V2714,277505067214,192.63,278.63,5.33,4.382,True,False,False,260,2,70,3,21,Active
585,ReliOn Diabetic Item 0585,6,Pharmacy,Diabetic,ReliOn,V4008,464276159455,124.97,161.91,40.38,1.886,True,False,False,10,3,12,5,12,Active
586,Equate Vitamins Item 0586,6,Pharmacy,Vitamins,Equate,V3398,941438676992,58.47,74.71,18.06,4.877,True,True,False,152,2,26,11,6,Active
587,GoodSense Vitamins Item 0587,6,Pharmacy,Vitamins,GoodSense,V4452,121909445181,36.12,43.65,41.59,0.695,True,False,False,63,3,71,9,10,Active
588,Sunmark First Aid Item 0588,6,Pharmacy,First Aid,Sunmark,V4272,787184867098,132.35,208.65,44.1,4.393,True,False,True,80,2,62,9,7,Active
589,Sunmark First Aid Item 0589,6,Pharmacy,First Aid,Sunmark,V2001,151200363526,120.11,191.07,38.18,2.941,True,False,False,157,2,32,10,2,Active
590,Sunmark Vitamins Item 0590,6,Pharmacy,Vitamins,Sunmark,V4628,329733465502,170.37,270.44,36.39,3.925,True,False,False,321,1,22,19,13,Active
591,GoodSense First Aid Item 0591,6,Pharmacy,First Aid,GoodSense,V2318,511082000948,99.97,138.53,26.32,2.422,True,False,False,249,3,49,15,21,Discontinued
592,GoodSense OTC Meds Item 0592,6,Pharmacy,OTC Meds,GoodSense,V2851,361405317240,41.84,65.18,19.86,1.537,True,False,False,299,2,71,14,9,Active
593,ReliOn OTC Meds Item 0593,6,Pharmacy,OTC Meds,ReliOn,V1942,145457771622,59.36,83.55,23.32,3.109,True,False,False,246,4,38,14,16,Active
594,Kroger Health OTC Meds Item 0594,6,Pharmacy,OTC Meds,Kroger Health,V3643,491167962318,36.32,46.98,45.08,1.48,True,False,False,286,6,17,11,8,Active
595,Equate First Aid Item 0595,6,Pharmacy,First Aid,Equate,V1805,463676816751,8.14,10.42,12.58,3.729,True,True,False,147,2,57,22,5,Seasonal
596,GoodSense First Aid Item 0596,6,Pharmacy,First Aid,GoodSense,V4368,960482233828,2.2,2.9,49.84,4.73,True,False,False,342,1,42,23,17,Seasonal
597,ReliOn Diabetic Item 0597,6,Pharmacy,Diabetic,ReliOn,V1859,355440767243,45.9,68.36,25.84,3.932,True,False,False,243,3,62,5,11,Active
598,Kroger Health Diabetic Item 0598,6,Pharmacy,Diabetic,Kroger Health,V3287,508151189124,42.31,58.39,7.03,4.37,True,False,False,11,4,63,24,12,Active
599,Kroger Health Diabetic Item 0599,6,Pharmacy,Diabetic,Kroger Health,V4189,691376274389,137.31,186.93,15.05,2.939,True,False,False,23,2,21,13,19,Active
600,GoodSense Personal Care Item 0600,6,Pharmacy,Personal Care,GoodSense,V2561,170397246222,114.99,155.97,26.77,0.95,True,False,True,298,4,52,12,3,Active
601,Armor All Batteries Item 0601,7,Automotive,Batteries,Armor All,V3001,301978733435,6.9,10.18,10.03,4.558,False,False,False,112,2,30,24,17,Active
602,Super Tech Tires Item 0602,7,Automotive,Tires,Super Tech,V4521,554879180784,103.95,131.88,19.62,4.948,False,True,True,221,4,59,5,13,Seasonal
603,EverStart Batteries Item 0603,7,Automotive,Batteries,EverStart,V4350,833192456693,174.15,230.56,23.79,3.023,False,False,False,307,2,44,24,15,Active
604,Super Tech Batteries Item 0604,7,Automotive,Batteries,Super Tech,V3477,374051408484,89.42,136.8,26.34,4.552,False,True,False,242,4,48,4,3,Active
605,Rain-X Tires Item 0605,7,Automotive,Tires,Rain-X,V2218,771694618508,140.21,208.16,41.19,4.251,False,False,False,98,5,58,16,15,Active
606,EverStart Tools Item 0606,7,Automotive,Tools,EverStart,V1178,275537630916,19.56,28.94,13.76,3.144,False,False,False,41,6,58,9,16,Active
607,Armor All Oil & Fluids Item 0607,7,Automotive,Oil & Fluids,Armor All,V1430,943979949373,199.07,244.98,39.0,2.056,False,False,False,113,5,14,17,1,Active
608,Rain-X Accessories Item 0608,7,Automotive,Accessories,Rain-X,V1796,140358408942,69.06,93.9,0.64,0.582,False,False,False,174,6,59,17,16,Active
609,Super Tech Tools Item 0609,7,Automotive,Tools,Super Tech,V2792,615998469408,131.58,195.45,41.04,4.209,False,True,False,16,5,18,8,10,Active
610,Rain-X Batteries Item 0610,7,Automotive,Batteries,Rain-X,V3774,268677334106,15.98,24.06,22.09,0.898,False,False,False,352,5,25,17,2,Active
611,Armor All Oil & Fluids Item 0611,7,Automotive,Oil & Fluids,Armor All,V1214,106864239738,78.43,103.79,2.53,1.893,False,False,False,134,3,70,10,7,Active
612,Rain-X Oil & Fluids Item 0612,7,Automotive,Oil & Fluids,Rain-X,V1787,837359811522,197.86,264.11,3.25,4.794,False,False,True,347,2,58,8,2,Active
613,Super Tech Tires Item 0613,7,Automotive,Tires,Super Tech,V3558,536118292069,64.87,94.11,46.95,0.613,False,True,False,189,3,23,3,13,Active
614,Super Tech Accessories Item 0614,7,Automotive,Accessories,Super Tech,V3695,408443440983,42.95,55.32,32.53,1.851,False,True,True,118,4,31,22,16,Seasonal
615,Super Tech Tools Item 0615,7,Automotive,Tools,Super Tech,V3331,375614318236,158.36,248.45,47.96,3.003,False,True,False,363,4,55,7,11,Active
616,Castrol Accessories Item 0616,7,Automotive,Accessories,Castrol,V4735,592138986160,13.97,16.86,19.18,3.207,False,False,False,307,6,12,10,1,Active
617,Super Tech Tires Item 0617,7,Automotive,Tires,Super Tech,V1997,188561221603,47.66,65.36,3.09,1.879,False,True,False,84,4,25,23,2,Active
618,Armor All Accessories Item 0618,7,Automotive,Accessories,Armor All,V2139,805738454719,147.98,197.03,39.37,0.208,False,False,False,219,6,64,12,1,Active
619,Castrol Tires Item 0619,7,Automotive,Tires,Castrol,V4713,834085838048,48.83,69.13,49.42,4.009,False,False,False,120,5,67,15,17,Active
620,Rain-X Oil & Fluids Item 0620,7,Automotive,Oil & Fluids,Rain-X,V4906,156661207660,13.39,18.7,31.75,0.716,False,False,False,53,2,49,20,7,Active
621,Super Tech Accessories Item 0621,7,Automotive,Accessories,Super Tech,V3955,367136384149,145.14,192.25,21.26,3.033,False,True,False,302,4,52,9,9,Active
622,Rain-X Oil & Fluids Item 0622,7,Automotive,Oil & Fluids,Rain-X,V2547,616116625176,190.23,255.64,22.12,2.531,False,False,False,86,4,13,15,14,Active
623,Castrol Tools Item 0623,7,Automotive,Tools,Castrol,V1719,517716887263,107.67,153.01,23.24,2.273,False,False,False,317,4,16,13,5,Active
624,EverStart Batteries Item 0624,7,Automotive,Batteries,EverStart,V4529,901014406340,183.27,220.23,36.29,2.462,False,False,False,209,6,35,15,16,Active
625,Armor All Oil & Fluids Item 0625,7,Automotive,Oil & Fluids,Armor All,V4774,521441421834,82.05,99.73,46.61,0.82,False,False,False,137,6,34,19,16,Active
626,Castrol Oil & Fluids Item 0626,7,Automotive,Oil & Fluids,Castrol,V4013,367347935127,130.36,204.74,23.94,4.608,False,False,False,353,1,56,24,21,Active
627,Armor All Accessories Item 0627,7,Automotive,Accessories,Armor All,V2013,738241371482,188.88,237.79,47.59,4.209,False,False,True,54,6,57,15,13,Active
628,Super Tech Tools Item 0628,7,Automotive,Tools,Super Tech,V1679,571715182511,182.03,282.22,12.72,1.518,False,True,False,344,4,49,12,14,Active
629,Super Tech Oil & Fluids Item 0629,7,Automotive,Oil & Fluids,Super Tech,V2410,258115905395,127.42,192.49,13.52,1.056,False,True,False,364,3,12,8,16,Active
630,Super Tech Accessories Item 0630,7,Automotive,Accessories,Super Tech,V4002,286534508145,105.23,153.83,8.9,0.94,False,True,True,256,2,44,6,15,Active
631,EverStart Batteries Item 0631,7,Automotive,Batteries,EverStart,V4314,313713984994,40.59,60.88,13.04,4.512,False,False,False,327,5,18,23,6,Active
632,Super Tech Accessories Item 0632,7,Automotive,Accessories,Super Tech,V1121,360213369900,25.37,31.1,23.95,3.367,False,True,True,38,3,60,3,19,Active
633,Super Tech Oil & Fluids Item 0633,7,Automotive,Oil & Fluids,Super Tech,V2538,673820450670,42.61,64.63,49.35,3.809,False,True,False,249,3,50,16,11,Active
634,Castrol Tires Item 0634,7,Automotive,Tires,Castrol,V3724,514028281837,163.46,257.68,30.58,4.877,False,False,False,58,1,41,15,5,Active
635,Super Tech Tools Item 0635,7,Automotive,Tools,Super Tech,V4338,504794386854,56.25,83.23,22.65,3.434,False,True,False,270,4,54,9,1,Seasonal
636,Castrol Oil & Fluids Item 0636,7,Automotive,Oil & Fluids,Castrol,V4971,910922286039,126.94,196.68,16.34,2.227,False,False,False,211,6,51,5,12,Active
637,Rain-X Oil & Fluids Item 0637,7,Automotive,Oil & Fluids,Rain-X,V1799,257676590153,146.99,193.67,43.51,4.382,False,False,False,265,1,20,18,3,Active
638,Armor All Accessories Item 0638,7,Automotive,Accessories,Armor All,V1473,827920371167,34.03,46.91,27.08,1.224,False,False,False,344,6,17,6,14,Seasonal
639,Super Tech Batteries Item 0639,7,Automotive,Batteries,Super Tech,V2570,408233949370,185.84,247.28,11.1,1.296,False,True,False,350,1,54,7,18,Active
640,Rain-X Oil & Fluids Item 0640,7,Automotive,Oil & Fluids,Rain-X,V1916,735362156944,159.21,212.25,38.34,3.007,False,False,False,200,6,59,15,21,Active
641,Armor All Accessories Item 0641,7,Automotive,Accessories,Armor All,V1473,195739015073,161.79,208.62,5.66,1.708,False,False,False,103,6,72,6,19,Active
642,Castrol Accessories Item 0642,7,Automotive,Accessories,Castrol,V1253,690944807034,115.59,138.79,9.57,1.947,False,False,False,193,6,71,7,17,Active
643,Armor All Batteries Item 0643,7,Automotive,Batteries,Armor All,V4491,445575657507,21.76,26.19,7.32,4.715,False,False,False,262,6,41,7,20,Active
644,Super Tech Tools Item 0644,7,Automotive,Tools,Super Tech,V3820,401177984610,64.37,90.18,49.84,3.536,False,True,False,117,4,30,15,2,Seasonal
645,Castrol Batteries Item 0645,7,Automotive,Batteries,Castrol,V4000,993071589041,165.66,212.75,11.33,3.681,False,False,False,98,4,58,15,10,Seasonal
646,EverStart Oil & Fluids Item 0646,7,Automotive,Oil & Fluids,EverStart,V3776,930424655995,109.81,146.59,19.63,0.368,False,False,False,151,6,71,9,18,Active
647,EverStart Tires Item 0647,7,Automotive,Tires,EverStart,V4297,881403051485,150.58,215.65,15.27,3.277,False,False,False,233,6,42,12,5,Active
648,EverStart Oil & Fluids Item 0648,7,Automotive,Oil & Fluids,EverStart,V1417,966201779275,72.76,112.23,49.43,0.747,False,False,False,225,6,65,8,2,Active
649,Rain-X Batteries Item 0649,7,Automotive,Batteries,Rain-X,V3111,472159336259,189.04,235.72,29.71,4.849,False,False,False,213,2,14,6,8,Active
650,Castrol Tools Item 0650,7,Automotive,Tools,Castrol,V2537,863541460937,190.93,278.97,49.56,3.357,False,False,True,244,6,36,11,21,Active
651,Castrol Oil & Fluids Item 0651,7,Automotive,Oil & Fluids,Castrol,V3003,837194239689,24.44,30.14,45.43,1.132,False,False,False,300,4,29,6,19,Active
652,Rain-X Accessories Item 0652,7,Automotive,Accessories,Rain-X,V2332,881956771004,60.02,75.03,45.45,3.978,False,False,False,365,1,37,20,18,Active
653,Armor All Accessories Item 0653,7,Automotive,Accessories,Armor All,V3207,816357886034,13.25,20.34,6.29,3.767,False,False,False,67,2,67,22,6,Active
654,Rain-X Tires Item 0654,7,Automotive,Tires,Rain-X,V1844,278896728747,25.05,31.35,4.48,1.291,False,False,False,50,1,44,12,12,Seasonal
655,EverStart Accessories Item 0655,7,Automotive,Accessories,EverStart,V2017,148535707357,195.43,285.97,47.32,2.602,False,False,False,344,5,40,7,19,Active
656,Castrol Tools Item 0656,7,Automotive,Tools,Castrol,V3482,660657340631,182.2,291.29,10.57,0.504,False,False,False,128,1,24,7,10,Active
657,EverStart Batteries Item 0657,7,Automotive,Batteries,EverStart,V2470,238630359031,120.63,155.18,36.48,2.116,False,False,False,140,4,53,8,13,Active
658,Castrol Accessories Item 0658,7,Automotive,Accessories,Castrol,V1834,791792779143,188.07,236.46,36.66,4.977,False,False,False,105,6,35,21,21,Active
659,Armor All Batteries Item 0659,7,Automotive,Batteries,Armor All,V4226,518474242054,84.23,106.25,1.39,3.022,False,False,True,70,5,19,24,18,Active
660,Castrol Oil & Fluids Item 0660,7,Automotive,Oil & Fluids,Castrol,V2119,348240937962,72.88,97.18,13.75,0.499,False,False,False,120,4,72,6,4,Active
661,Castrol Tools Item 0661,7,Automotive,Tools,Castrol,V3166,870297660960,164.36,229.42,28.65,1.417,False,False,False,57,1,22,13,13,Active
662,Armor All Tools Item 0662,7,Automotive,Tools,Armor All,V2953,239982906102,119.13,183.44,13.03,3.436,False,False,False,343,2,21,15,19,Active
663,Super Tech Tires Item 0663,7,Automotive,Tires,Super Tech,V3493,874890456490,141.65,184.09,22.94,2.2,False,True,False,246,5,30,11,14,Active
664,EverStart Tires Item 0664,7,Automotive,Tires,EverStart,V2251,947854525020,127.31,157.2,15.71,0.46,False,False,True,129,1,22,21,2,Active
665,Castrol Tools Item 0665,7,Automotive,Tools,Castrol,V1043,844850337985,185.95,283.26,25.48,3.657,False,False,False,270,6,55,20,4,Active
666,Armor All Batteries Item 0666,7,Automotive,Batteries,Armor All,V3925,870624416481,182.22,273.03,26.76,1.732,False,False,False,345,5,55,22,2,Active
667,EverStart Tools Item 0667,7,Automotive,Tools,EverStart,V2503,249634121987,180.81,229.62,25.73,4.763,False,False,False,201,2,35,6,11,Discontinued
668,EverStart Tools Item 0668,7,Automotive,Tools,EverStart,V2188,629565937090,170.23,262.69,14.75,1.073,False,False,False,298,4,25,12,21,Active
669,Super Tech Accessories Item 0669,7,Automotive,Accessories,Super Tech,V1235,105822876443,178.55,274.85,30.81,1.649,False,True,False,9,3,68,8,13,Active
670,Super Tech Accessories Item 0670,7,Automotive,Accessories,Super Tech,V3106,271362795454,98.66,121.74,20.59,4.566,False,True,True,343,3,26,18,13,Active
671,Castrol Accessories Item 0671,7,Automotive,Accessories,Castrol,V2103,823438158429,178.49,252.49,41.98,0.818,False,False,False,229,1,34,9,4,Active
672,Super Tech Batteries Item 0672,7,Automotive,Batteries,Super Tech,V4690,276229408208,79.21,118.62,33.34,4.742,False,True,False,143,1,38,18,18,Active
673,EverStart Tires Item 0673,7,Automotive,Tires,EverStart,V2637,896724415945,150.34,227.33,46.19,4.217,False,False,False,63,1,62,3,5,Active
674,Armor All Oil & Fluids Item 0674,7,Automotive,Oil & Fluids,Armor All,V3778,477226272210,153.59,198.84,21.54,2.989,False,False,True,252,3,30,18,3,Active
675,EverStart Tools Item 0675,7,Automotive,Tools,EverStart,V2021,943021072113,30.92,43.43,5.84,1.325,False,False,False,348,4,24,18,4,Active
676,Armor All Tools Item 0676,7,Automotive,Tools,Armor All,V3421,798485840840,36.65,58.53,7.52,0.611,False,False,False,147,2,71,7,14,Active
677,EverStart Oil & Fluids Item 0677,7,Automotive,Oil & Fluids,EverStart,V3150,870115321292,172.94,233.84,31.7,1.165,False,False,False,252,1,44,16,21,Active
678,Super Tech Tires Item 0678,7,Automotive,Tires,Super Tech,V3914,372378554671,73.03,115.18,16.06,0.247,False,True,True,33,6,59,13,7,Active
679,Castrol Tools Item 0679,7,Automotive,Tools,Castrol,V4884,501542017323,20.6,26.24,16.78,0.567,False,False,False,356,5,61,7,11,Active
680,Castrol Tools Item 0680,7,Automotive,Tools,Castrol,V3663,328818449800,106.01,142.97,29.26,0.445,False,False,True,329,6,50,6,2,Active
681,EverStart Batteries Item 0681,7,Automotive,Batteries,EverStart,V1306,701045531648,141.08,221.52,30.99,1.514,False,False,False,110,5,58,7,2,Active
682,Rain-X Tools Item 0682,7,Automotive,Tools,Rain-X,V4110,718075063450,142.46,221.76,48.76,4.476,False,False,False,67,4,16,18,14,Active
683,Armor All Oil & Fluids Item 0683,7,Automotive,Oil & Fluids,Armor All,V4962,418381348248,33.8,44.27,2.37,2.835,False,False,False,362,2,59,15,16,Active
684,Armor All Oil & Fluids Item 0684,7,Automotive,Oil & Fluids,Armor All,V2573,957114404933,33.52,50.29,19.57,3.04,False,False,False,8,2,48,9,19,Active
685,Armor All Accessories Item 0685,7,Automotive,Accessories,Armor All,V2060,423068884525,101.01,150.33,35.44,2.765,False,False,False,30,5,27,12,2,Active
686,Castrol Batteries Item 0686,7,Automotive,Batteries,Castrol,V3631,374792109224,54.45,82.56,49.48,1.058,False,False,True,339,3,52,22,12,Active
687,Armor All Tires Item 0687,7,Automotive,Tires,Armor All,V3504,457748851423,144.55,197.07,49.26,3.134,False,False,True,189,2,58,11,6,Active
688,Super Tech Tools Item 0688,7,Automotive,Tools,Super Tech,V4846,743302405721,131.63,203.66,5.41,3.731,False,True,False,341,3,67,23,21,Active
689,EverStart Accessories Item 0689,7,Automotive,Accessories,EverStart,V3382,987468236194,44.52,58.21,42.93,1.983,False,False,False,229,3,21,18,3,Active
690,Rain-X Batteries Item 0690,7,Automotive,Batteries,Rain-X,V3333,300701588341,163.21,207.35,32.41,0.115,False,False,False,97,4,55,22,7,Active
691,Super Tech Accessories Item 0691,7,Automotive,Accessories,Super Tech,V4974,209102925196,49.43,77.29,36.24,0.695,False,True,False,13,5,18,15,13,Active
