otif_id,po_number,vendor_id,dc_id,order_date,expected_delivery_date,actual_delivery_date,expected_units,received_units,on_time_flag,in_full_flag,otif_flag,days_early_late,short_units,fill_rate_pct,otif_score
8002,PO00011384,V3811,DC018,2024-12-05,2024-12-25,2025-01-01,63,63,False,True,False,-7,0,100.0,50.0
8003,PO00011385,V3331,DC003,2024-10-27,2024-11-06,2024-11-06,916,916,True,True,True,0,0,100.0,100.0
8004,PO00011386,V2590,DC016,2024-04-13,2024-04-30,2024-05-04,882,882,False,True,False,-4,0,100.0,50.0
8005,PO00011387,V4436,DC025,2024-05-06,2024-05-24,2024-05-24,731,731,True,True,True,0,0,100.0,100.0
8006,PO00011388,V4064,DC004,2024-09-01,2024-09-19,2024-09-18,141,141,True,True,True,1,0,100.0,100.0
8007,PO00011389,V4314,DC003,2024-11-30,2024-12-10,2024-12-09,578,578,True,True,True,1,0,100.0,100.0
8008,PO00011390,V3690,DC005,2024-03-23,2024-04-11,2024-04-11,945,945,True,True,True,0,0,100.0,100.0
8009,PO00011391,V3510,DC015,2024-12-09,2024-12-28,2024-12-29,1148,1148,False,True,False,-1,0,100.0,50.0
8010,PO00011394,V1306,DC004,2024-10-07,2024-10-16,2024-10-15,184,184,True,True,True,1,0,100.0,100.0
8011,PO00011395,V2637,DC006,2024-03-18,2024-04-05,2024-04-04,882,882,True,True,True,1,0,100.0,100.0
8012,PO00011396,V4782,DC022,2024-11-04,2024-11-19,2024-11-19,1407,1407,True,True,True,0,0,100.0,100.0
8013,PO00011397,V4411,DC005,2024-06-27,2024-07-14,2024-07-14,1263,1263,True,True,True,0,0,100.0,100.0
8014,PO00011399,V1117,DC014,2024-05-13,2024-05-23,2024-05-23,381,381,True,True,True,0,0,100.0,100.0
8015,PO00011400,V3141,DC003,2024-08-21,2024-09-07,2024-09-09,679,568,False,False,False,-2,111,83.65,0.0
8016,PO00011401,V4434,DC019,2024-01-02,2024-01-07,2024-01-07,698,698,True,True,True,0,0,100.0,100.0
8017,PO00011402,V1823,DC006,2024-02-06,2024-02-13,2024-02-13,58,58,True,True,True,0,0,100.0,100.0
8018,PO00011403,V1605,DC008,2024-04-03,2024-04-24,2024-04-27,1209,1209,False,True,False,-3,0,100.0,50.0
8019,PO00011405,V2139,DC021,2024-08-01,2024-08-12,2024-08-12,251,251,True,True,True,0,0,100.0,100.0
8020,PO00011406,V2875,DC016,2024-04-22,2024-04-28,2024-04-28,813,813,True,True,True,0,0,100.0,100.0
8021,PO00011409,V1959,DC023,2024-09-17,2024-10-06,2024-10-13,178,178,False,True,False,-7,0,100.0,50.0
8022,PO00011412,V4302,DC005,2024-09-03,2024-09-16,2024-09-18,514,514,False,True,False,-2,0,100.0,50.0
8023,PO00011413,V4021,DC021,2024-01-20,2024-02-05,2024-02-04,619,619,True,True,True,1,0,100.0,100.0
8024,PO00011414,V4125,DC017,2024-10-19,2024-10-26,2024-10-26,224,224,True,True,True,0,0,100.0,100.0
8025,PO00011415,V2953,DC020,2024-07-16,2024-08-04,2024-08-04,136,136,True,True,True,0,0,100.0,100.0
8026,PO00011416,V1288,DC015,2024-08-10,2024-08-23,2024-08-24,657,657,False,True,False,-1,0,100.0,50.0
8027,PO00011417,V3343,DC024,2024-02-23,2024-03-12,2024-03-11,1114,1114,True,True,True,1,0,100.0,100.0
8028,PO00011419,V3778,DC011,2024-02-08,2024-02-12,2024-02-11,706,706,True,True,True,1,0,100.0,100.0
8029,PO00011421,V3122,DC012,2024-05-15,2024-05-31,2024-05-30,1274,1076,True,False,False,1,198,84.46,50.0
8030,PO00011422,V1967,DC002,2024-02-01,2024-02-10,2024-02-11,813,813,False,True,False,-1,0,100.0,50.0
8031,PO00011423,V1959,DC006,2024-07-22,2024-08-05,2024-08-04,905,905,True,True,True,1,0,100.0,100.0
8032,PO00011424,V1475,DC018,2024-11-22,2024-12-03,2024-12-03,734,708,True,False,False,0,26,96.46,50.0
8033,PO00011425,V2619,DC011,2024-07-06,2024-07-16,2024-07-17,373,373,False,True,False,-1,0,100.0,50.0
8034,PO00011427,V2909,DC013,2024-11-27,2024-12-15,2024-12-17,1029,1029,False,True,False,-2,0,100.0,50.0
8035,PO00011429,V4436,DC012,2024-07-20,2024-07-26,2024-07-26,913,913,True,True,True,0,0,100.0,100.0
8036,PO00011430,V3442,DC024,2024-06-05,2024-06-15,2024-06-18,1216,1120,False,False,False,-3,96,92.11,0.0
8037,PO00011432,V2362,DC006,2024-11-04,2024-11-25,2024-11-25,1410,1372,True,False,False,0,38,97.3,50.0
8038,PO00011433,V1598,DC018,2024-10-14,2024-10-27,2024-10-27,915,915,True,True,True,0,0,100.0,100.0
8039,PO00011434,V3127,DC015,2024-08-19,2024-09-03,2024-09-02,708,708,True,True,True,1,0,100.0,100.0
8040,PO00011438,V3587,DC025,2024-10-14,2024-10-22,2024-10-21,649,649,True,True,True,1,0,100.0,100.0
8041,PO00011439,V2250,DC009,2024-06-12,2024-06-15,2024-06-14,961,961,True,True,True,1,0,100.0,100.0
8042,PO00011442,V3297,DC012,2024-01-19,2024-01-23,2024-01-24,206,206,False,True,False,-1,0,100.0,50.0
8043,PO00011443,V3509,DC025,2024-06-30,2024-07-18,2024-07-18,942,942,True,True,True,0,0,100.0,100.0
8044,PO00011445,V3388,DC006,2024-04-14,2024-04-25,2024-04-25,102,102,True,True,True,0,0,100.0,100.0
8045,PO00011446,V3150,DC018,2024-04-19,2024-05-05,2024-05-11,891,891,False,True,False,-6,0,100.0,50.0
8046,PO00011447,V3023,DC008,2024-06-16,2024-06-26,2024-06-26,1103,1103,True,True,True,0,0,100.0,100.0
8047,PO00011450,V2697,DC018,2024-04-11,2024-04-18,2024-04-17,1345,1196,True,False,False,1,149,88.92,50.0
8048,PO00011452,V1596,DC009,2024-07-19,2024-07-26,2024-07-25,842,842,True,True,True,1,0,100.0,100.0
8049,PO00011456,V4810,DC023,2024-04-02,2024-04-12,2024-04-12,1383,1383,True,True,True,0,0,100.0,100.0
8050,PO00011457,V3525,DC019,2024-08-26,2024-09-14,2024-09-14,1138,1138,True,True,True,0,0,100.0,100.0
8051,PO00011458,V4338,DC013,2024-01-28,2024-02-18,2024-02-19,1223,1223,False,True,False,-1,0,100.0,50.0
8052,PO00011460,V1624,DC012,2024-10-17,2024-11-05,2024-11-05,933,933,True,True,True,0,0,100.0,100.0
8053,PO00011461,V3980,DC017,2024-09-02,2024-09-10,2024-09-09,462,462,True,True,True,1,0,100.0,100.0
8054,PO00011462,V4112,DC023,2024-05-03,2024-05-21,2024-05-20,72,72,True,True,True,1,0,100.0,100.0
8055,PO00011463,V4272,DC025,2024-07-18,2024-08-04,2024-08-05,1064,1064,False,True,False,-1,0,100.0,50.0
8056,PO00011465,V2637,DC016,2024-03-24,2024-04-05,2024-04-07,340,340,False,True,False,-2,0,100.0,50.0
8057,PO00011467,V4115,DC012,2024-08-21,2024-08-26,2024-08-26,905,905,True,True,True,0,0,100.0,100.0
8058,PO00011469,V2178,DC006,2024-04-22,2024-04-28,2024-04-28,1055,1055,True,True,True,0,0,100.0,100.0
8059,PO00011471,V3663,DC015,2024-07-18,2024-08-03,2024-08-02,1354,1354,True,True,True,1,0,100.0,100.0
8060,PO00011472,V4350,DC009,2024-04-20,2024-04-30,2024-05-02,375,375,False,True,False,-2,0,100.0,50.0
8061,PO00011474,V4352,DC023,2024-11-03,2024-11-24,2024-11-24,1293,1293,True,True,True,0,0,100.0,100.0
8062,PO00011475,V2963,DC013,2024-10-08,2024-10-17,2024-10-19,785,785,False,True,False,-2,0,100.0,50.0
8063,PO00011476,V4938,DC007,2024-09-18,2024-09-26,2024-09-26,874,874,True,True,True,0,0,100.0,100.0
8064,PO00011477,V4131,DC024,2024-09-11,2024-09-16,2024-09-15,74,74,True,True,True,1,0,100.0,100.0
8065,PO00011479,V4211,DC020,2024-10-07,2024-10-20,2024-10-19,815,815,True,True,True,1,0,100.0,100.0
8066,PO00011481,V2024,DC008,2024-02-25,2024-03-07,2024-03-07,189,189,True,True,True,0,0,100.0,100.0
8067,PO00011484,V3631,DC009,2024-05-22,2024-06-11,2024-06-11,927,927,True,True,True,0,0,100.0,100.0
8068,PO00011487,V4991,DC013,2024-05-26,2024-06-09,2024-06-13,137,137,False,True,False,-4,0,100.0,50.0
8069,PO00011488,V4021,DC009,2024-07-05,2024-07-19,2024-07-20,924,924,False,True,False,-1,0,100.0,50.0
8070,PO00011489,V2145,DC014,2024-09-26,2024-10-16,2024-10-16,607,607,True,True,True,0,0,100.0,100.0
8071,PO00011490,V4776,DC003,2024-08-11,2024-08-28,2024-08-28,684,684,True,True,True,0,0,100.0,100.0
8072,PO00011491,V1221,DC020,2024-08-22,2024-09-05,2024-09-10,602,554,False,False,False,-5,48,92.03,0.0
8073,PO00011493,V1473,DC014,2024-01-29,2024-02-11,2024-02-11,1283,1283,True,True,True,0,0,100.0,100.0
8074,PO00011495,V2103,DC021,2024-03-14,2024-04-04,2024-04-03,90,90,True,True,True,1,0,100.0,100.0
8075,PO00011499,V1041,DC021,2024-01-25,2024-02-08,2024-02-08,14,14,True,True,True,0,0,100.0,100.0
8076,PO00011500,V2938,DC016,2024-10-26,2024-11-09,2024-11-08,967,967,True,True,True,1,0,100.0,100.0
8077,PO00011501,V2136,DC003,2024-01-24,2024-02-11,2024-02-12,1431,1431,False,True,False,-1,0,100.0,50.0
8078,PO00011502,V2161,DC018,2024-02-16,2024-02-22,2024-02-23,408,408,False,True,False,-1,0,100.0,50.0
8079,PO00011503,V2342,DC006,2024-01-23,2024-02-03,2024-02-02,210,210,True,True,True,1,0,100.0,100.0
8080,PO00011504,V1253,DC014,2024-01-10,2024-01-29,2024-01-28,563,563,True,True,True,1,0,100.0,100.0
8081,PO00011506,V2583,DC015,2024-09-11,2024-09-24,2024-09-23,578,578,True,True,True,1,0,100.0,100.0
8082,PO00011507,V1828,DC008,2024-10-04,2024-10-07,2024-10-06,86,86,True,True,True,1,0,100.0,100.0
8083,PO00011508,V4541,DC022,2024-05-06,2024-05-13,2024-05-13,94,79,True,False,False,0,15,84.04,50.0
8084,PO00011509,V1765,DC013,2024-03-06,2024-03-22,2024-03-24,1353,1144,False,False,False,-2,209,84.55,0.0
8085,PO00011510,V2004,DC016,2024-01-01,2024-01-17,2024-01-16,190,190,True,True,True,1,0,100.0,100.0
8086,PO00011513,V3269,DC018,2024-10-09,2024-10-17,2024-10-17,958,958,True,True,True,0,0,100.0,100.0
8087,PO00011514,V2034,DC015,2024-10-08,2024-10-19,2024-10-18,146,146,True,True,True,1,0,100.0,100.0
8088,PO00011516,V3458,DC015,2024-01-24,2024-02-14,2024-02-20,1077,1077,False,True,False,-6,0,100.0,50.0
8089,PO00011518,V3921,DC016,2024-01-15,2024-01-30,2024-01-30,1055,1055,True,True,True,0,0,100.0,100.0
8090,PO00011519,V1797,DC022,2024-09-08,2024-09-22,2024-09-21,857,821,True,False,False,1,36,95.8,50.0
8091,PO00011520,V4260,DC018,2024-10-05,2024-10-18,2024-10-17,746,746,True,True,True,1,0,100.0,100.0
8092,PO00011521,V2817,DC021,2024-09-19,2024-09-22,2024-09-23,639,639,False,True,False,-1,0,100.0,50.0
8093,PO00011522,V3845,DC018,2024-07-23,2024-08-01,2024-08-04,1414,1414,False,True,False,-3,0,100.0,50.0
8094,PO00011523,V4950,DC013,2024-05-06,2024-05-14,2024-05-13,1197,1197,True,True,True,1,0,100.0,100.0
8095,PO00011524,V1321,DC005,2024-09-14,2024-09-27,2024-09-29,678,562,False,False,False,-2,116,82.89,0.0
8096,PO00011525,V1475,DC008,2024-08-15,2024-08-30,2024-08-29,215,215,True,True,True,1,0,100.0,100.0
8097,PO00011526,V4301,DC017,2024-12-10,2024-12-24,2024-12-28,597,597,False,True,False,-4,0,100.0,50.0
8098,PO00011527,V4944,DC020,2024-11-15,2024-11-24,2024-11-23,958,958,True,True,True,1,0,100.0,100.0
8099,PO00011528,V4411,DC022,2024-10-31,2024-11-20,2024-11-21,1406,1406,False,True,False,-1,0,100.0,50.0
8100,PO00011529,V4099,DC006,2024-04-18,2024-04-24,2024-04-24,87,87,True,True,True,0,0,100.0,100.0
8101,PO00011531,V4097,DC016,2024-03-11,2024-03-29,2024-03-29,317,317,True,True,True,0,0,100.0,100.0
8102,PO00011532,V1832,DC007,2024-09-04,2024-09-23,2024-09-23,366,366,True,True,True,0,0,100.0,100.0
8103,PO00011535,V2283,DC021,2024-11-26,2024-12-17,2024-12-18,816,816,False,True,False,-1,0,100.0,50.0
8104,PO00011536,V3773,DC025,2024-12-17,2025-01-07,2025-01-13,1379,1379,False,True,False,-6,0,100.0,50.0
8105,PO00011537,V3714,DC018,2024-08-10,2024-08-26,2024-08-29,1415,1415,False,True,False,-3,0,100.0,50.0
8106,PO00011538,V2694,DC014,2024-09-26,2024-10-03,2024-10-03,488,479,True,True,True,0,9,98.16,100.0
8107,PO00011539,V4091,DC011,2024-05-24,2024-06-05,2024-06-11,163,137,False,False,False,-6,26,84.05,0.0
8108,PO00011540,V1120,DC015,2024-06-27,2024-07-05,2024-07-05,1428,1428,True,True,True,0,0,100.0,100.0
8109,PO00011541,V4176,DC020,2024-12-13,2024-12-31,2024-12-30,1130,1130,True,True,True,1,0,100.0,100.0
8110,PO00011542,V1579,DC020,2024-11-27,2024-12-17,2024-12-17,40,40,True,True,True,0,0,100.0,100.0
8111,PO00011543,V1615,DC005,2024-06-15,2024-06-18,2024-06-21,1326,1326,False,True,False,-3,0,100.0,50.0
8112,PO00011544,V1500,DC017,2024-09-18,2024-10-08,2024-10-14,163,163,False,True,False,-6,0,100.0,50.0
8113,PO00011545,V3918,DC003,2024-04-18,2024-04-24,2024-04-23,96,96,True,True,True,1,0,100.0,100.0
8114,PO00011547,V2083,DC023,2024-07-13,2024-07-22,2024-07-23,1307,1163,False,False,False,-1,144,88.98,0.0
8115,PO00011549,V4776,DC013,2024-07-24,2024-07-27,2024-08-02,587,587,False,True,False,-6,0,100.0,50.0
8116,PO00011551,V1323,DC002,2024-10-30,2024-11-09,2024-11-08,732,732,True,True,True,1,0,100.0,100.0
8117,PO00011552,V2341,DC019,2024-05-03,2024-05-17,2024-05-23,1010,1010,False,True,False,-6,0,100.0,50.0
8118,PO00011555,V1724,DC013,2024-03-01,2024-03-22,2024-03-22,1368,1368,True,True,True,0,0,100.0,100.0
8119,PO00011556,V3418,DC015,2024-09-17,2024-09-23,2024-09-23,627,627,True,True,True,0,0,100.0,100.0
8120,PO00011557,V4211,DC006,2024-10-05,2024-10-22,2024-10-22,60,60,True,True,True,0,0,100.0,100.0
8121,PO00011558,V2362,DC002,2024-03-07,2024-03-11,2024-03-10,1433,1433,True,True,True,1,0,100.0,100.0
8122,PO00011559,V1579,DC005,2024-06-14,2024-06-19,2024-06-19,1167,1167,True,True,True,0,0,100.0,100.0
8123,PO00011560,V1882,DC024,2024-02-01,2024-02-20,2024-02-19,452,452,True,True,True,1,0,100.0,100.0
8124,PO00011562,V3397,DC002,2024-05-13,2024-05-25,2024-05-24,166,166,True,True,True,1,0,100.0,100.0
8125,PO00011565,V2360,DC024,2024-12-14,2024-12-29,2025-01-04,1207,1207,False,True,False,-6,0,100.0,50.0
8126,PO00011566,V1416,DC018,2024-12-03,2024-12-16,2024-12-15,74,74,True,True,True,1,0,100.0,100.0
8127,PO00011567,V1239,DC015,2024-01-15,2024-02-02,2024-02-01,831,831,True,True,True,1,0,100.0,100.0
8128,PO00011568,V3496,DC022,2024-09-22,2024-10-08,2024-10-10,877,824,False,False,False,-2,53,93.96,0.0
8129,PO00011569,V3954,DC018,2024-02-12,2024-02-26,2024-02-27,673,673,False,True,False,-1,0,100.0,50.0
8130,PO00011570,V2001,DC019,2024-05-19,2024-05-31,2024-05-30,563,563,True,True,True,1,0,100.0,100.0
8131,PO00011571,V1117,DC016,2024-09-17,2024-10-05,2024-10-04,1414,1414,True,True,True,1,0,100.0,100.0
8132,PO00011572,V3119,DC020,2024-03-05,2024-03-13,2024-03-15,207,207,False,True,False,-2,0,100.0,50.0
8133,PO00011573,V4751,DC018,2024-06-13,2024-06-30,2024-07-04,748,748,False,True,False,-4,0,100.0,50.0
8134,PO00011574,V1306,DC005,2024-10-09,2024-10-22,2024-10-23,1338,1338,False,True,False,-1,0,100.0,50.0
8135,PO00011575,V1573,DC012,2024-07-09,2024-07-20,2024-07-20,72,72,True,True,True,0,0,100.0,100.0
8136,PO00011576,V3170,DC017,2024-08-23,2024-08-29,2024-08-28,1291,1291,True,True,True,1,0,100.0,100.0
8137,PO00011577,V4658,DC025,2024-12-25,2025-01-02,2025-01-04,709,709,False,True,False,-2,0,100.0,50.0
8138,PO00011578,V2410,DC020,2024-04-16,2024-05-05,2024-05-04,755,755,True,True,True,1,0,100.0,100.0
8139,PO00011581,V2236,DC009,2024-10-07,2024-10-10,2024-10-12,1087,1087,False,True,False,-2,0,100.0,50.0
8140,PO00011582,V3496,DC006,2024-07-09,2024-07-18,2024-07-17,530,530,True,True,True,1,0,100.0,100.0
8141,PO00011583,V2002,DC025,2024-06-16,2024-06-22,2024-06-22,1356,1356,True,True,True,0,0,100.0,100.0
8142,PO00011584,V2235,DC012,2024-08-13,2024-09-03,2024-09-05,1109,1109,False,True,False,-2,0,100.0,50.0
8143,PO00011585,V2581,DC025,2024-03-28,2024-04-05,2024-04-09,1057,1057,False,True,False,-4,0,100.0,50.0
8144,PO00011588,V2087,DC007,2024-04-13,2024-04-18,2024-04-19,519,421,False,False,False,-1,98,81.12,0.0
8145,PO00011589,V2149,DC025,2024-01-29,2024-02-07,2024-02-06,158,158,True,True,True,1,0,100.0,100.0
8146,PO00011591,V2191,DC009,2024-04-05,2024-04-10,2024-04-12,725,725,False,True,False,-2,0,100.0,50.0
8147,PO00011592,V3305,DC023,2024-11-05,2024-11-16,2024-11-16,609,609,True,True,True,0,0,100.0,100.0
8148,PO00011593,V2325,DC007,2024-09-26,2024-10-07,2024-10-07,143,143,True,True,True,0,0,100.0,100.0
8149,PO00011594,V1542,DC017,2024-05-05,2024-05-19,2024-05-20,302,302,False,True,False,-1,0,100.0,50.0
8150,PO00011595,V3938,DC002,2024-03-11,2024-03-22,2024-03-25,1021,1021,False,True,False,-3,0,100.0,50.0
8151,PO00011596,V3009,DC018,2024-06-23,2024-07-10,2024-07-10,120,116,True,False,False,0,4,96.67,50.0
8152,PO00011597,V4099,DC006,2024-12-27,2025-01-02,2025-01-01,486,486,True,True,True,1,0,100.0,100.0
8153,PO00011598,V4908,DC012,2024-08-18,2024-08-25,2024-08-25,715,715,True,True,True,0,0,100.0,100.0
8154,PO00011599,V4099,DC009,2024-02-25,2024-03-09,2024-03-09,491,491,True,True,True,0,0,100.0,100.0
8155,PO00011600,V1319,DC007,2024-03-04,2024-03-23,2024-03-23,701,701,True,True,True,0,0,100.0,100.0
8156,PO00011601,V2570,DC022,2024-12-09,2024-12-21,2024-12-28,31,31,False,True,False,-7,0,100.0,50.0
8157,PO00011603,V1163,DC022,2024-01-06,2024-01-26,2024-01-26,243,243,True,True,True,0,0,100.0,100.0
8158,PO00011604,V1766,DC013,2024-07-08,2024-07-17,2024-07-21,1235,1235,False,True,False,-4,0,100.0,50.0
8159,PO00011605,V3473,DC022,2024-06-01,2024-06-19,2024-06-19,1425,1425,True,True,True,0,0,100.0,100.0
8160,PO00011606,V1813,DC016,2024-11-11,2024-12-01,2024-12-02,998,998,False,True,False,-1,0,100.0,50.0
8161,PO00011607,V3714,DC015,2024-10-25,2024-11-03,2024-11-05,1164,1164,False,True,False,-2,0,100.0,50.0
8162,PO00011608,V2662,DC010,2024-03-02,2024-03-15,2024-03-15,419,419,True,True,True,0,0,100.0,100.0
8163,PO00011610,V4452,DC018,2024-04-27,2024-05-10,2024-05-09,1174,1174,True,True,True,1,0,100.0,100.0
8164,PO00011611,V4616,DC014,2024-02-27,2024-03-08,2024-03-13,1039,1039,False,True,False,-5,0,100.0,50.0
8165,PO00011615,V3482,DC016,2024-11-05,2024-11-20,2024-11-20,863,863,True,True,True,0,0,100.0,100.0
8166,PO00011616,V4238,DC023,2024-04-11,2024-04-14,2024-04-18,401,401,False,True,False,-4,0,100.0,50.0
8167,PO00011617,V4169,DC022,2024-03-24,2024-04-05,2024-04-05,449,449,True,True,True,0,0,100.0,100.0
8168,PO00011618,V2973,DC001,2024-07-22,2024-08-11,2024-08-11,1100,1100,True,True,True,0,0,100.0,100.0
8169,PO00011619,V4160,DC001,2024-01-27,2024-02-04,2024-02-04,751,751,True,True,True,0,0,100.0,100.0
8170,PO00011620,V1584,DC001,2024-12-23,2025-01-03,2025-01-03,1021,1021,True,True,True,0,0,100.0,100.0
8171,PO00011622,V4479,DC004,2024-12-07,2024-12-24,2024-12-24,1227,1227,True,True,True,0,0,100.0,100.0
8172,PO00011623,V2432,DC005,2024-01-04,2024-01-24,2024-01-25,504,504,False,True,False,-1,0,100.0,50.0
8173,PO00011624,V3774,DC007,2024-06-22,2024-06-29,2024-06-28,1112,1112,True,True,True,1,0,100.0,100.0
8174,PO00011625,V3558,DC022,2024-02-18,2024-03-08,2024-03-07,286,231,True,False,False,1,55,80.77,50.0
8175,PO00011626,V1442,DC017,2024-03-20,2024-03-29,2024-03-31,60,56,False,False,False,-2,4,93.33,0.0
8176,PO00011627,V4738,DC008,2024-09-29,2024-10-12,2024-10-11,358,358,True,True,True,1,0,100.0,100.0
8177,PO00011628,V2159,DC007,2024-10-24,2024-10-30,2024-10-30,1010,1010,True,True,True,0,0,100.0,100.0
8178,PO00011629,V3698,DC014,2024-08-12,2024-08-15,2024-08-22,378,378,False,True,False,-7,0,100.0,50.0
8179,PO00011630,V4125,DC007,2024-06-23,2024-07-14,2024-07-17,893,893,False,True,False,-3,0,100.0,50.0
8180,PO00011631,V3359,DC011,2024-03-08,2024-03-18,2024-03-18,359,359,True,True,True,0,0,100.0,100.0
8181,PO00011632,V2245,DC016,2024-09-05,2024-09-19,2024-09-24,677,566,False,False,False,-5,111,83.6,0.0
8182,PO00011633,V3337,DC013,2024-03-09,2024-03-29,2024-03-28,1254,1254,True,True,True,1,0,100.0,100.0
8183,PO00011635,V3909,DC009,2024-05-07,2024-05-14,2024-05-13,252,252,True,True,True,1,0,100.0,100.0
8184,PO00011637,V1117,DC007,2024-09-02,2024-09-22,2024-09-22,1059,1059,True,True,True,0,0,100.0,100.0
8185,PO00011638,V2974,DC008,2024-09-25,2024-10-08,2024-10-09,1062,1062,False,True,False,-1,0,100.0,50.0
8186,PO00011639,V4089,DC013,2024-05-11,2024-05-14,2024-05-14,154,154,True,True,True,0,0,100.0,100.0
8187,PO00011640,V1534,DC006,2024-10-12,2024-10-24,2024-10-25,76,76,False,True,False,-1,0,100.0,50.0
8188,PO00011641,V2814,DC017,2024-12-09,2024-12-29,2024-12-28,418,418,True,True,True,1,0,100.0,100.0
8189,PO00011642,V4297,DC014,2024-01-01,2024-01-14,2024-01-13,358,358,True,True,True,1,0,100.0,100.0
8190,PO00011643,V1877,DC010,2024-02-03,2024-02-11,2024-02-11,849,849,True,True,True,0,0,100.0,100.0
8191,PO00011644,V3328,DC025,2024-03-09,2024-03-13,2024-03-12,556,556,True,True,True,1,0,100.0,100.0
8192,PO00011645,V4906,DC003,2024-06-26,2024-07-15,2024-07-15,85,85,True,True,True,0,0,100.0,100.0
8193,PO00011646,V1094,DC004,2024-08-14,2024-09-04,2024-09-10,486,486,False,True,False,-6,0,100.0,50.0
8194,PO00011648,V1279,DC004,2024-10-21,2024-11-03,2024-11-09,380,380,False,True,False,-6,0,100.0,50.0
8195,PO00011650,V4272,DC013,2024-03-09,2024-03-14,2024-03-14,489,398,True,False,False,0,91,81.39,50.0
8196,PO00011652,V4401,DC003,2024-12-17,2024-12-21,2024-12-21,659,659,True,True,True,0,0,100.0,100.0
8197,PO00011653,V1318,DC017,2024-12-18,2025-01-07,2025-01-08,113,113,False,True,False,-1,0,100.0,50.0
8198,PO00011654,V2004,DC025,2024-12-27,2025-01-16,2025-01-16,921,921,True,True,True,0,0,100.0,100.0
8199,PO00011656,V1765,DC023,2024-11-08,2024-11-19,2024-11-20,549,549,False,True,False,-1,0,100.0,50.0
8200,PO00011657,V1059,DC019,2024-07-08,2024-07-14,2024-07-14,1287,1287,True,True,True,0,0,100.0,100.0
8201,PO00011658,V4301,DC009,2024-02-26,2024-03-04,2024-03-04,520,520,True,True,True,0,0,100.0,100.0
8202,PO00011659,V3681,DC002,2024-03-26,2024-04-12,2024-04-18,883,755,False,False,False,-6,128,85.5,0.0
8203,PO00011661,V4954,DC025,2024-07-03,2024-07-10,2024-07-10,1196,1196,True,True,True,0,0,100.0,100.0
8204,PO00011662,V1473,DC004,2024-06-21,2024-06-29,2024-06-29,1414,1414,True,True,True,0,0,100.0,100.0
8205,PO00011663,V3988,DC014,2024-07-31,2024-08-07,2024-08-12,728,728,False,True,False,-5,0,100.0,50.0
8206,PO00011664,V2087,DC021,2024-04-05,2024-04-23,2024-04-23,565,565,True,True,True,0,0,100.0,100.0
8207,PO00011665,V4934,DC003,2024-04-03,2024-04-08,2024-04-07,1084,1084,True,True,True,1,0,100.0,100.0
8208,PO00011666,V1765,DC003,2024-09-05,2024-09-20,2024-09-26,939,939,False,True,False,-6,0,100.0,50.0
8209,PO00011667,V4086,DC002,2024-01-06,2024-01-22,2024-01-23,461,461,False,True,False,-1,0,100.0,50.0
8210,PO00011668,V1961,DC011,2024-01-15,2024-01-24,2024-01-23,794,794,True,True,True,1,0,100.0,100.0
8211,PO00011669,V2440,DC022,2024-04-26,2024-05-11,2024-05-11,977,977,True,True,True,0,0,100.0,100.0
8212,PO00011670,V4073,DC018,2024-02-07,2024-02-23,2024-02-25,995,925,False,False,False,-2,70,92.96,0.0
8213,PO00011673,V3874,DC016,2024-01-25,2024-02-09,2024-02-08,769,769,True,True,True,1,0,100.0,100.0
8214,PO00011676,V4179,DC020,2024-01-04,2024-01-09,2024-01-15,231,231,False,True,False,-6,0,100.0,50.0
8215,PO00011678,V1528,DC004,2024-11-30,2024-12-10,2024-12-10,1383,1383,True,True,True,0,0,100.0,100.0
8216,PO00011679,V1348,DC022,2024-08-29,2024-09-05,2024-09-05,903,740,True,False,False,0,163,81.95,50.0
8217,PO00011680,V4752,DC012,2024-05-23,2024-06-08,2024-06-07,858,693,True,False,False,1,165,80.77,50.0
8218,PO00011681,V3166,DC015,2024-04-10,2024-04-19,2024-04-19,16,16,True,True,True,0,0,100.0,100.0
8219,PO00011682,V2251,DC001,2024-08-10,2024-08-16,2024-08-15,585,585,True,True,True,1,0,100.0,100.0
8220,PO00011683,V1059,DC021,2024-06-21,2024-06-30,2024-07-01,429,429,False,True,False,-1,0,100.0,50.0
8221,PO00011684,V1743,DC014,2024-09-16,2024-09-23,2024-09-29,1427,1427,False,True,False,-6,0,100.0,50.0
8222,PO00011685,V2462,DC006,2024-06-22,2024-06-25,2024-07-02,1310,1310,False,True,False,-7,0,100.0,50.0
8223,PO00011687,V1842,DC019,2024-07-31,2024-08-07,2024-08-08,863,863,False,True,False,-1,0,100.0,50.0
8224,PO00011688,V3949,DC001,2024-04-16,2024-04-22,2024-04-21,859,859,True,True,True,1,0,100.0,100.0
8225,PO00011689,V1644,DC007,2024-11-16,2024-11-26,2024-11-26,717,717,True,True,True,0,0,100.0,100.0
8226,PO00011691,V2621,DC007,2024-02-22,2024-03-06,2024-03-05,1308,1308,True,True,True,1,0,100.0,100.0
8227,PO00011692,V2083,DC024,2024-09-16,2024-09-21,2024-09-20,1260,1260,True,True,True,1,0,100.0,100.0
8228,PO00011695,V4230,DC012,2024-11-27,2024-12-09,2024-12-15,412,412,False,True,False,-6,0,100.0,50.0
8229,PO00011697,V3108,DC014,2024-02-03,2024-02-22,2024-02-23,886,886,False,True,False,-1,0,100.0,50.0
