pricing_id,item_id,store_id,effective_date,end_date,regular_price,sale_price,clearance_price,price_type,competitor_price,price_index
5445,736,,2024-02-26,2024-03-11,136.16,136.16,,Regular,126.99,0.98
5446,736,,2024-03-12,2024-05-26,136.16,107.51,68.08,Clearance,137.08,1.023
5447,736,,2024-05-27,2024-07-14,136.16,136.16,,Regular,142.54,0.988
5448,736,,2024-07-15,2024-09-19,136.16,136.16,,Regular,142.02,1.06
5449,736,,2024-09-20,2024-11-13,136.16,136.16,,Regular,143.19,0.902
5450,736,,2024-11-14,2024-12-31,136.16,136.16,,Regular,147.08,0.973
5451,737,,2024-01-01,2024-03-01,34.71,34.71,,Regular,35.07,1.007
5452,737,,2024-03-02,2024-04-29,34.71,34.71,,Regular,38.24,1.001
5453,737,,2024-04-30,2024-07-29,34.71,29.97,,Rollback,36.92,0.967
5454,737,,2024-07-30,2024-08-27,34.71,34.71,,Regular,38.18,1.027
5455,737,,2024-08-28,2024-10-13,34.71,30.68,,EDLP,38.12,1.024
5456,737,,2024-10-14,2024-12-16,34.71,34.71,,Regular,35.01,1.083
5457,737,,2024-12-17,2024-12-31,34.71,34.71,,Regular,35.39,0.995
5458,738,,2024-01-01,2024-03-16,139.76,139.76,,Regular,141.11,0.918
5459,738,,2024-03-17,2024-04-18,139.76,139.76,,Regular,135.36,0.989
5460,738,,2024-04-19,2024-06-19,139.76,139.76,,Regular,154.25,1.069
5461,738,,2024-06-20,2024-07-14,139.76,106.36,69.88,Clearance,154.88,0.993
5462,738,,2024-07-15,2024-09-14,139.76,139.76,,Regular,156.2,1.009
5463,738,,2024-09-15,2024-10-27,139.76,139.76,,Regular,132.33,1.023
5464,738,,2024-10-28,2024-11-14,139.76,121.46,69.88,Clearance,126.21,0.949
5465,738,,2024-11-15,2024-12-13,139.76,139.76,,Regular,139.05,1.012
5466,738,,2024-12-14,2024-12-31,139.76,139.76,,Regular,151.27,0.896
5467,739,,2024-01-01,2024-02-12,119.9,119.9,,Regular,135.65,0.95
5468,739,,2024-02-13,2024-03-14,119.9,91.74,59.95,Clearance,121.98,1.115
5469,739,,2024-03-15,2024-04-22,119.9,106.5,,Rollback,134.39,0.893
5470,739,,2024-04-23,2024-06-28,119.9,119.9,,Regular,113.97,1.091
5471,739,,2024-06-29,2024-08-06,119.9,102.86,59.95,Clearance,136.23,0.955
5472,739,,2024-08-07,2024-11-03,119.9,113.3,,Rollback,119.78,1.075
5473,739,,2024-11-04,2024-12-31,119.9,119.9,,Regular,129.01,1.023
5474,740,,2024-01-01,2024-01-15,41.1,41.1,,Regular,42.75,1.063
5475,740,,2024-01-16,2024-03-11,41.1,33.86,,Rollback,45.82,0.915
5476,740,,2024-03-12,2024-05-25,41.1,34.27,,EDLP,46.64,0.939
5477,740,,2024-05-26,2024-08-23,41.1,34.36,,EDLP,42.96,1.075
5478,740,,2024-08-24,2024-10-08,41.1,30.36,20.55,Clearance,41.22,1.017
5479,740,,2024-10-09,2024-12-31,41.1,33.87,,EDLP,40.34,0.96
5480,741,,2024-01-01,2024-01-16,212.59,161.88,,Rollback,227.8,0.95
5481,741,,2024-01-17,2024-03-17,212.59,178.38,,Rollback,198.8,0.976
5482,741,,2024-03-18,2024-04-04,212.59,201.05,,Rollback,214.79,0.936
5483,741,,2024-04-05,2024-05-12,212.59,194.12,,Rollback,210.24,0.988
5484,741,,2024-05-13,2024-06-16,212.59,212.59,,Regular,211.84,0.884
5485,741,,2024-06-17,2024-08-08,212.59,162.75,,Rollback,213.94,0.909
5486,741,,2024-08-09,2024-10-20,212.59,212.59,,Regular,202.14,1.012
5487,741,,2024-10-21,2024-12-30,212.59,212.59,,Regular,233.93,0.956
5488,741,,2024-12-31,2024-12-31,212.59,170.59,,Rollback,236.31,1.013
5489,742,,2024-01-01,2024-01-19,256.15,200.36,,EDLP,250.01,0.999
5490,742,,2024-01-20,2024-03-14,256.15,199.11,,Rollback,282.18,0.967
5491,742,,2024-03-15,2024-05-18,256.15,256.15,,Regular,270.66,0.914
5492,742,,2024-05-19,2024-08-07,256.15,256.15,,Regular,270.19,0.969
5493,742,,2024-08-08,2024-10-19,256.15,180.99,,Rollback,252.9,1.071
5494,742,,2024-10-20,2024-11-08,256.15,256.15,,Regular,257.14,0.924
5495,742,,2024-11-09,2024-12-09,256.15,256.15,,Regular,250.87,1.011
5496,742,,2024-12-10,2024-12-31,256.15,256.15,,Regular,232.33,1.103
5497,743,,2024-01-01,2024-03-16,208.23,170.71,104.11,Clearance,204.77,0.988
5498,743,,2024-03-17,2024-06-10,208.23,192.01,,Rollback,238.35,1.054
5499,743,,2024-06-11,2024-07-16,208.23,208.23,,Regular,199.0,0.905
5500,743,,2024-07-17,2024-08-30,208.23,208.23,,Regular,233.55,1.045
5501,743,,2024-08-31,2024-11-25,208.23,208.23,,Regular,237.25,0.969
5502,743,,2024-11-26,2024-12-31,208.23,208.23,,Regular,216.52,1.044
5503,744,,2024-01-01,2024-03-19,5.72,5.72,,Regular,6.38,1.067
5504,744,,2024-03-20,2024-06-08,5.72,4.83,2.86,Clearance,5.38,1.009
5505,744,,2024-06-09,2024-08-16,5.72,5.72,,Regular,5.74,1.104
5506,744,,2024-08-17,2024-10-30,5.72,5.72,,Regular,6.57,0.964
5507,744,,2024-10-31,2024-12-29,5.72,5.72,,Regular,5.5,1.099
5508,744,,2024-12-30,2024-12-31,5.72,5.72,,Regular,6.31,0.956
5509,745,,2024-01-01,2024-03-11,144.37,144.37,,Regular,153.72,0.965
5510,745,,2024-03-12,2024-03-27,144.37,144.37,,Regular,136.39,1.045
5511,745,,2024-03-28,2024-06-18,144.37,110.54,,Rollback,149.72,0.886
5512,745,,2024-06-19,2024-09-10,144.37,108.06,72.19,Clearance,149.01,0.916
5513,745,,2024-09-11,2024-11-07,144.37,144.37,,Regular,140.47,0.966
5514,745,,2024-11-08,2024-12-31,144.37,135.47,,Rollback,130.7,0.949
5515,746,,2024-01-01,2024-01-29,269.46,269.46,,Regular,261.8,0.969
5516,746,,2024-01-30,2024-04-12,269.46,192.91,,Rollback,262.92,0.939
5517,746,,2024-04-13,2024-06-17,269.46,269.46,,Regular,277.75,0.909
5518,746,,2024-06-18,2024-07-16,269.46,269.46,,Regular,285.31,1.031
5519,746,,2024-07-17,2024-09-24,269.46,269.46,,Regular,286.16,0.884
5520,746,,2024-09-25,2024-11-13,269.46,269.46,,Regular,286.6,0.891
5521,746,,2024-11-14,2024-12-03,269.46,234.98,134.73,Clearance,279.7,0.888
5522,746,,2024-12-04,2024-12-31,269.46,269.46,,Regular,251.28,0.995
5523,747,,2024-01-01,2024-03-06,221.05,178.46,110.53,Clearance,236.62,1.102
5524,747,,2024-03-07,2024-05-09,221.05,221.05,,Regular,242.58,1.03
5525,747,,2024-05-10,2024-07-05,221.05,221.05,,Regular,218.19,1.047
5526,747,,2024-07-06,2024-09-22,221.05,159.14,,EDLP,211.39,1.037
5527,747,,2024-09-23,2024-11-03,221.05,221.05,,Regular,221.24,0.997
5528,747,,2024-11-04,2024-12-09,221.05,221.05,,Regular,216.92,1.002
5529,747,,2024-12-10,2024-12-31,221.05,221.05,,Regular,227.9,0.933
5530,748,,2024-01-01,2024-02-28,214.17,214.17,,Regular,233.62,0.951
5531,748,,2024-02-29,2024-04-06,214.17,214.17,,Regular,227.39,1.089
5532,748,,2024-04-07,2024-06-12,214.17,214.17,,Regular,206.02,1.026
5533,748,,2024-06-13,2024-07-02,214.17,189.55,,Rollback,204.09,1.098
5534,748,,2024-07-03,2024-09-25,214.17,214.17,,Regular,230.31,1.09
5535,748,,2024-09-26,2024-12-19,214.17,174.35,107.08,Clearance,232.19,0.999
5536,748,,2024-12-20,2024-12-31,214.17,197.87,,Rollback,193.3,1.018
5537,749,,2024-01-01,2024-01-29,133.81,125.42,,Rollback,139.82,1.107
5538,749,,2024-01-30,2024-03-10,133.81,133.81,,Regular,148.02,1.109
5539,749,,2024-03-11,2024-05-28,133.81,97.43,,EDLP,152.87,1.11
5540,749,,2024-05-29,2024-08-22,133.81,133.81,,Regular,150.31,0.935
5541,749,,2024-08-23,2024-11-14,133.81,133.81,,Regular,140.59,1.043
5542,749,,2024-11-15,2024-12-31,133.81,133.81,,Regular,122.26,0.971
5543,750,,2024-01-01,2024-02-25,171.16,171.16,,Regular,171.54,1.119
5544,750,,2024-02-26,2024-04-27,171.16,171.16,,Regular,158.82,1.088
5545,750,,2024-04-28,2024-06-09,171.16,171.16,,Regular,159.49,0.977
5546,750,,2024-06-10,2024-08-27,171.16,171.16,,Regular,161.41,1.088
5547,750,,2024-08-28,2024-11-24,171.16,171.16,,Regular,175.36,1.059
5548,750,,2024-11-25,2024-12-31,171.16,141.71,,EDLP,169.61,1.013
5549,751,,2024-01-01,2024-03-27,258.36,205.6,,Rollback,261.68,0.992
5550,751,,2024-03-28,2024-05-10,258.36,239.66,,Rollback,254.28,0.999
5551,751,,2024-05-11,2024-07-18,258.36,258.36,,Regular,250.46,0.972
5552,751,,2024-07-19,2024-08-12,258.36,258.36,,Regular,291.19,0.941
5553,751,,2024-08-13,2024-09-07,258.36,223.94,129.18,Clearance,287.31,0.943
5554,751,,2024-09-08,2024-10-05,258.36,258.36,,Regular,260.31,0.948
5555,751,,2024-10-06,2024-12-03,258.36,213.13,,Rollback,273.4,1.024
5556,751,,2024-12-04,2024-12-31,258.36,226.98,,Rollback,296.21,0.942
5557,752,,2024-01-01,2024-03-28,55.76,51.38,,Rollback,53.24,1.055
5558,752,,2024-03-29,2024-06-10,55.76,55.76,,Regular,53.73,1.001
5559,752,,2024-06-11,2024-08-18,55.76,55.76,,Regular,58.59,1.075
5560,752,,2024-08-19,2024-09-26,55.76,55.76,,Regular,58.47,1.103
5561,752,,2024-09-27,2024-11-01,55.76,55.76,,Regular,52.6,0.994
5562,752,,2024-11-02,2024-12-31,55.76,55.76,,Regular,61.36,0.948
5563,753,,2024-01-01,2024-01-30,228.03,228.03,,Regular,220.14,1.063
5564,753,,2024-01-31,2024-03-19,228.03,228.03,,Regular,214.94,1.047
5565,753,,2024-03-20,2024-04-27,228.03,228.03,,Regular,221.33,0.958
5566,753,,2024-04-28,2024-06-24,228.03,228.03,,Regular,236.98,0.914
5567,753,,2024-06-25,2024-09-02,228.03,169.25,,Rollback,217.07,0.941
5568,753,,2024-09-03,2024-10-02,228.03,196.1,114.02,Clearance,209.35,0.882
5569,753,,2024-10-03,2024-12-01,228.03,228.03,,Regular,212.78,1.112
5570,753,,2024-12-02,2024-12-31,228.03,167.24,,Rollback,224.57,0.968
5571,754,,2024-01-01,2024-03-24,124.36,124.36,,Regular,113.84,1.097
5572,754,,2024-03-25,2024-06-14,124.36,96.47,62.18,Clearance,125.56,0.993
5573,754,,2024-06-15,2024-07-18,124.36,124.36,,Regular,118.31,0.888
5574,754,,2024-07-19,2024-08-25,124.36,111.55,,Rollback,128.39,0.905
5575,754,,2024-08-26,2024-10-10,124.36,124.36,,Regular,126.53,0.988
5576,754,,2024-10-11,2024-11-25,124.36,124.36,,Regular,124.65,0.988
5577,754,,2024-11-26,2024-12-31,124.36,124.36,,Regular,125.43,1.027
5578,755,,2024-01-01,2024-03-19,135.94,99.92,,Rollback,142.08,1.083
5579,755,,2024-03-20,2024-05-22,135.94,135.94,,Regular,137.52,1.05
5580,755,,2024-05-23,2024-07-13,135.94,135.94,,Regular,127.48,1.018
5581,755,,2024-07-14,2024-08-31,135.94,122.55,,Rollback,124.82,0.98
5582,755,,2024-09-01,2024-10-29,135.94,112.32,,Rollback,155.93,1.079
5583,755,,2024-10-30,2024-12-31,135.94,135.94,,Regular,131.2,1.076
5584,756,,2024-01-01,2024-01-15,261.3,226.66,130.65,Clearance,261.58,0.981
5585,756,,2024-01-16,2024-03-26,261.3,234.57,,Rollback,247.37,0.926
5586,756,,2024-03-27,2024-05-30,261.3,261.3,,Regular,281.76,1.066
5587,756,,2024-05-31,2024-06-27,261.3,261.3,,Regular,274.16,0.962
5588,756,,2024-06-28,2024-08-19,261.3,261.3,,Regular,248.72,1.043
5589,756,,2024-08-20,2024-10-01,261.3,261.3,,Regular,241.82,0.957
5590,756,,2024-10-02,2024-10-28,261.3,261.3,,Regular,242.06,0.977
5591,756,,2024-10-29,2024-12-31,261.3,237.95,,Rollback,262.83,1.009
5592,757,,2024-01-01,2024-01-30,69.61,62.26,34.8,Clearance,71.85,1.046
5593,757,,2024-01-31,2024-03-31,69.61,64.88,,EDLP,68.8,1.066
5594,757,,2024-04-01,2024-05-15,69.61,69.61,,Regular,72.12,0.903
5595,757,,2024-05-16,2024-07-31,69.61,69.61,,Regular,76.73,1.086
5596,757,,2024-08-01,2024-10-28,69.61,65.76,,Rollback,69.22,0.982
5597,757,,2024-10-29,2024-12-31,69.61,69.61,,Regular,65.84,1.052
5598,758,,2024-01-01,2024-02-29,34.71,34.71,,Regular,34.69,1.108
5599,758,,2024-03-01,2024-05-06,34.71,27.31,17.36,Clearance,38.27,0.955
5600,758,,2024-05-07,2024-07-23,34.71,34.71,,Regular,36.49,0.915
5601,758,,2024-07-24,2024-09-19,34.71,34.71,,Regular,38.02,1.118
5602,758,,2024-09-20,2024-10-22,34.71,25.22,17.36,Clearance,39.58,0.904
5603,758,,2024-10-23,2024-12-07,34.71,34.71,,Regular,39.53,0.91
5604,758,,2024-12-08,2024-12-29,34.71,34.71,,Regular,31.53,0.958
5605,758,,2024-12-30,2024-12-31,34.71,25.25,,Rollback,35.55,1.036
5606,759,,2024-01-01,2024-03-05,1.08,1.08,,Regular,1.14,1.006
5607,759,,2024-03-06,2024-03-24,1.08,1.08,,Regular,1.14,1.034
5608,759,,2024-03-25,2024-05-01,1.08,0.91,0.54,Clearance,1.08,1.104
5609,759,,2024-05-02,2024-05-22,1.08,0.97,,EDLP,1.12,1.063
5610,759,,2024-05-23,2024-08-16,1.08,0.84,0.54,Clearance,1.02,0.95
5611,759,,2024-08-17,2024-10-26,1.08,0.9,,EDLP,1.02,1.006
5612,759,,2024-10-27,2024-12-31,1.08,1.08,,Regular,1.05,0.927
5613,760,,2024-01-01,2024-01-17,214.66,214.66,,Regular,193.73,1.094
5614,760,,2024-01-18,2024-02-20,214.66,214.66,,Regular,195.99,1.083
5615,760,,2024-02-21,2024-04-25,214.66,214.66,,Regular,235.92,0.996
5616,760,,2024-04-26,2024-06-01,214.66,153.71,,EDLP,219.62,1.003
5617,760,,2024-06-02,2024-07-27,214.66,179.84,107.33,Clearance,221.28,1.008
5618,760,,2024-07-28,2024-10-17,214.66,200.54,,Rollback,202.22,0.935
5619,760,,2024-10-18,2024-11-16,214.66,153.52,107.33,Clearance,201.39,1.068
5620,760,,2024-11-17,2024-12-27,214.66,214.66,,Regular,224.05,1.041
5621,760,,2024-12-28,2024-12-31,214.66,186.33,,EDLP,195.19,0.951
5622,761,,2024-01-01,2024-02-15,127.04,127.04,,Regular,144.53,1.094
5623,761,,2024-02-16,2024-05-02,127.04,109.01,,Rollback,121.79,0.9
5624,761,,2024-05-03,2024-07-24,127.04,127.04,,Regular,124.22,1.024
5625,761,,2024-07-25,2024-10-05,127.04,127.04,,Regular,116.16,1.075
5626,761,,2024-10-06,2024-12-31,127.04,127.04,,Regular,145.53,1.061
5627,762,,2024-01-01,2024-02-11,51.48,51.48,,Regular,59.03,1.081
5628,762,,2024-02-12,2024-03-27,51.48,51.48,,Regular,50.84,1.115
5629,762,,2024-03-28,2024-05-27,51.48,45.3,,Rollback,58.15,1.011
5630,762,,2024-05-28,2024-08-19,51.48,51.48,,Regular,46.83,1.09
5631,762,,2024-08-20,2024-11-05,51.48,36.43,,Rollback,54.27,0.893
5632,762,,2024-11-06,2024-12-14,51.48,51.48,,Regular,56.49,0.903
5633,762,,2024-12-15,2024-12-31,51.48,39.05,,Rollback,59.09,1.05
5634,763,,2024-01-01,2024-01-15,107.32,107.32,,Regular,102.21,0.906
5635,763,,2024-01-16,2024-03-17,107.32,86.37,,Rollback,103.69,0.908
5636,763,,2024-03-18,2024-04-11,107.32,107.32,,Regular,97.42,1.093
5637,763,,2024-04-12,2024-05-21,107.32,77.31,,EDLP,105.36,0.882
5638,763,,2024-05-22,2024-07-30,107.32,107.32,,Regular,101.26,1.113
5639,763,,2024-07-31,2024-08-20,107.32,96.4,,Rollback,123.14,1.058
5640,763,,2024-08-21,2024-09-20,107.32,91.26,,Rollback,121.72,0.935
5641,763,,2024-09-21,2024-11-22,107.32,107.32,,Regular,98.0,1.012
5642,763,,2024-11-23,2024-12-26,107.32,107.32,,Regular,96.8,0.994
5643,763,,2024-12-27,2024-12-31,107.32,107.32,,Regular,117.89,0.951
5644,764,,2024-01-01,2024-03-14,27.05,24.01,13.53,Clearance,26.61,0.906
5645,764,,2024-03-15,2024-06-10,27.05,27.05,,Regular,28.09,1.024
5646,764,,2024-06-11,2024-06-26,27.05,27.05,,Regular,29.96,1.075
5647,764,,2024-06-27,2024-09-01,27.05,20.3,,Rollback,25.92,0.966
5648,764,,2024-09-02,2024-11-08,27.05,23.23,,EDLP,26.84,0.993
5649,764,,2024-11-09,2024-12-31,27.05,27.05,,Regular,25.58,0.906
5650,765,,2024-01-01,2024-01-18,4.39,4.39,,Regular,4.15,1.103
5651,765,,2024-01-19,2024-04-09,4.39,3.76,,Rollback,5.04,0.893
5652,765,,2024-04-10,2024-06-16,4.39,4.39,,Regular,4.42,0.92
5653,765,,2024-06-17,2024-09-13,4.39,4.39,,Regular,4.16,1.092
5654,765,,2024-09-14,2024-11-23,4.39,4.39,,Regular,4.04,0.952
5655,765,,2024-11-24,2024-12-13,4.39,4.39,,Regular,4.04,0.961
5656,765,,2024-12-14,2024-12-31,4.39,4.39,,Regular,4.5,1.044
5657,766,,2024-01-01,2024-03-18,220.15,171.84,,Rollback,217.28,0.975
5658,766,,2024-03-19,2024-04-17,220.15,220.15,,Regular,223.7,1.099
5659,766,,2024-04-18,2024-07-08,220.15,220.15,,Regular,237.44,0.976
5660,766,,2024-07-09,2024-10-01,220.15,203.71,110.08,Clearance,251.57,0.956
5661,766,,2024-10-02,2024-10-30,220.15,220.15,,Regular,212.34,1.054
5662,766,,2024-10-31,2024-11-28,220.15,220.15,,Regular,236.76,1.0
5663,766,,2024-11-29,2024-12-31,220.15,155.97,110.08,Clearance,222.33,0.898
5664,767,,2024-01-01,2024-02-10,73.75,73.75,,Regular,83.39,0.993
5665,767,,2024-02-11,2024-03-29,73.75,73.75,,Regular,82.81,0.88
5666,767,,2024-03-30,2024-06-04,73.75,73.75,,Regular,72.3,1.097
5667,767,,2024-06-05,2024-07-29,73.75,60.06,,Rollback,75.14,1.075
5668,767,,2024-07-30,2024-09-06,73.75,73.75,,Regular,82.84,1.036
5669,767,,2024-09-07,2024-10-02,73.75,62.63,,EDLP,83.09,0.991
5670,767,,2024-10-03,2024-12-05,73.75,73.75,,Regular,78.36,0.889
5671,767,,2024-12-06,2024-12-31,73.75,61.73,,Rollback,76.19,1.086
5672,768,,2024-01-01,2024-03-21,42.6,33.55,,Rollback,43.19,0.887
5673,768,,2024-03-22,2024-05-06,42.6,35.46,,EDLP,42.39,1.109
5674,768,,2024-05-07,2024-07-14,42.6,42.6,,Regular,38.67,1.017
5675,768,,2024-07-15,2024-09-07,42.6,42.6,,Regular,39.72,0.976
5676,768,,2024-09-08,2024-09-29,42.6,31.17,,Rollback,44.23,1.11
5677,768,,2024-09-30,2024-11-20,42.6,42.6,,Regular,42.83,0.947
5678,768,,2024-11-21,2024-12-31,42.6,38.63,,Rollback,48.57,1.05
5679,769,,2024-01-01,2024-01-23,38.76,34.37,,Rollback,44.56,0.956
5680,769,,2024-01-24,2024-03-15,38.76,27.69,,Rollback,36.28,1.098
5681,769,,2024-03-16,2024-06-05,38.76,38.76,,Regular,37.1,1.082
5682,769,,2024-06-06,2024-08-13,38.76,28.27,19.38,Clearance,36.11,0.898
5683,769,,2024-08-14,2024-09-07,38.76,38.76,,Regular,39.84,0.976
5684,769,,2024-09-08,2024-10-20,38.76,38.76,,Regular,44.08,1.023
5685,769,,2024-10-21,2024-12-18,38.76,38.76,,Regular,41.68,1.027
5686,769,,2024-12-19,2024-12-31,38.76,38.76,,Regular,41.56,0.974
5687,770,,2024-01-01,2024-02-02,218.78,218.78,,Regular,238.12,0.949
5688,770,,2024-02-03,2024-03-20,218.78,218.78,,Regular,238.54,0.936
5689,770,,2024-03-21,2024-05-29,218.78,193.05,,Rollback,240.25,0.882
5690,770,,2024-05-30,2024-06-17,218.78,172.53,,Rollback,212.65,0.903
5691,770,,2024-06-18,2024-07-29,218.78,218.78,,Regular,251.56,1.037
5692,770,,2024-07-30,2024-09-10,218.78,191.95,,Rollback,220.16,1.092
5693,770,,2024-09-11,2024-10-25,218.78,166.44,,Rollback,197.55,0.999
5694,770,,2024-10-26,2024-12-31,218.78,205.35,,Rollback,223.35,0.983
5695,771,,2024-01-01,2024-02-25,250.46,250.46,,Regular,248.94,0.907
5696,771,,2024-02-26,2024-05-17,250.46,250.46,,Regular,226.27,0.906
5697,771,,2024-05-18,2024-07-12,250.46,177.39,,Rollback,265.41,0.997
5698,771,,2024-07-13,2024-09-28,250.46,250.46,,Regular,242.16,0.933
5699,771,,2024-09-29,2024-12-12,250.46,250.46,,Regular,272.94,0.995
5700,771,,2024-12-13,2024-12-31,250.46,206.51,,Rollback,247.97,1.081
5701,772,,2024-01-01,2024-03-01,35.46,33.01,,Rollback,39.08,1.049
5702,772,,2024-03-02,2024-04-25,35.46,35.46,,Regular,40.63,1.071
5703,772,,2024-04-26,2024-06-06,35.46,35.46,,Regular,32.65,1.059
5704,772,,2024-06-07,2024-08-26,35.46,35.46,,Regular,35.44,1.017
5705,772,,2024-08-27,2024-11-06,35.46,35.46,,Regular,32.07,1.029
5706,772,,2024-11-07,2024-12-12,35.46,35.46,,Regular,34.82,1.069
5707,772,,2024-12-13,2024-12-31,35.46,35.46,,Regular,35.02,1.101
5708,773,,2024-01-01,2024-02-03,226.7,226.7,,Regular,234.1,0.987
5709,773,,2024-02-04,2024-03-08,226.7,226.7,,Regular,232.67,0.975
5710,773,,2024-03-09,2024-04-18,226.7,181.0,,Rollback,240.02,0.921
5711,773,,2024-04-19,2024-05-12,226.7,226.7,,Regular,240.04,0.902
5712,773,,2024-05-13,2024-07-10,226.7,213.37,113.35,Clearance,243.14,1.054
5713,773,,2024-07-11,2024-09-11,226.7,226.7,,Regular,231.69,1.035
5714,773,,2024-09-12,2024-09-29,226.7,226.7,,Regular,234.22,1.057
5715,773,,2024-09-30,2024-10-20,226.7,226.7,,Regular,249.32,0.901
5716,773,,2024-10-21,2024-11-19,226.7,226.7,,Regular,241.87,0.908
5717,773,,2024-11-20,2024-12-31,226.7,226.7,,Regular,211.94,1.013
5718,774,,2024-01-01,2024-02-04,229.54,229.54,,Regular,261.42,0.924
5719,774,,2024-02-05,2024-04-08,229.54,229.54,,Regular,214.45,0.881
5720,774,,2024-04-09,2024-05-20,229.54,229.54,,Regular,226.33,1.062
5721,774,,2024-05-21,2024-07-28,229.54,229.54,,Regular,216.62,0.991
5722,774,,2024-07-29,2024-08-26,229.54,203.07,,EDLP,217.46,1.07
5723,774,,2024-08-27,2024-11-12,229.54,189.68,,Rollback,214.85,0.956
5724,774,,2024-11-13,2024-12-31,229.54,229.54,,Regular,234.71,0.941
5725,775,,2024-01-01,2024-01-27,126.18,110.11,,Rollback,118.33,1.026
5726,775,,2024-01-28,2024-03-05,126.18,126.18,,Regular,132.3,1.095
5727,775,,2024-03-06,2024-04-22,126.18,126.18,,Regular,134.05,0.989
5728,775,,2024-04-23,2024-06-12,126.18,126.18,,Regular,115.15,1.086
5729,775,,2024-06-13,2024-08-08,126.18,115.58,,EDLP,143.82,1.07
5730,775,,2024-08-09,2024-09-20,126.18,91.36,,EDLP,139.01,0.881
5731,775,,2024-09-21,2024-12-17,126.18,126.18,,Regular,135.3,1.057
5732,775,,2024-12-18,2024-12-31,126.18,126.18,,Regular,132.73,1.112
5733,776,,2024-01-01,2024-02-12,145.02,145.02,,Regular,154.86,0.924
5734,776,,2024-02-13,2024-03-24,145.02,145.02,,Regular,143.14,0.916
5735,776,,2024-03-25,2024-06-13,145.02,134.16,,Rollback,165.36,1.068
5736,776,,2024-06-14,2024-07-07,145.02,145.02,,Regular,135.91,0.937
5737,776,,2024-07-08,2024-08-04,145.02,145.02,,Regular,162.72,0.898
5738,776,,2024-08-05,2024-09-14,145.02,145.02,,Regular,131.58,0.959
5739,776,,2024-09-15,2024-11-15,145.02,113.25,,EDLP,136.98,0.942
5740,776,,2024-11-16,2024-12-31,145.02,145.02,,Regular,149.56,1.066
5741,777,,2024-01-01,2024-02-20,88.79,64.89,,Rollback,83.7,0.913
5742,777,,2024-02-21,2024-03-22,88.79,88.79,,Regular,98.91,1.098
5743,777,,2024-03-23,2024-06-16,88.79,88.79,,Regular,85.44,1.061
5744,777,,2024-06-17,2024-08-30,88.79,88.79,,Regular,96.96,1.063
5745,777,,2024-08-31,2024-11-26,88.79,88.79,,Regular,92.89,1.08
5746,777,,2024-11-27,2024-12-31,88.79,88.79,,Regular,101.75,1.114
5747,778,,2024-01-01,2024-03-26,155.03,110.12,77.52,Clearance,147.48,1.028
5748,778,,2024-03-27,2024-04-25,155.03,155.03,,Regular,177.8,0.982
5749,778,,2024-04-26,2024-07-19,155.03,155.03,,Regular,154.09,0.893
5750,778,,2024-07-20,2024-08-03,155.03,115.9,,Rollback,147.63,0.896
5751,778,,2024-08-04,2024-08-31,155.03,144.39,,Rollback,156.93,1.01
5752,778,,2024-09-01,2024-10-19,155.03,126.18,,Rollback,170.02,1.073
5753,778,,2024-10-20,2024-12-31,155.03,155.03,,Regular,156.75,0.947
5754,779,,2024-01-01,2024-03-11,229.9,172.2,114.95,Clearance,238.16,0.903
5755,779,,2024-03-12,2024-04-21,229.9,229.9,,Regular,245.48,1.018
5756,779,,2024-04-22,2024-06-25,229.9,229.9,,Regular,255.32,0.955
5757,779,,2024-06-26,2024-07-13,229.9,229.9,,Regular,234.97,1.116
5758,779,,2024-07-14,2024-07-29,229.9,229.9,,Regular,220.28,0.965
5759,779,,2024-07-30,2024-10-16,229.9,229.9,,Regular,256.0,1.1
5760,779,,2024-10-17,2024-12-31,229.9,180.06,,Rollback,251.69,0.887
5761,780,,2024-01-01,2024-03-26,77.24,62.47,,Rollback,83.92,1.004
5762,780,,2024-03-27,2024-05-21,77.24,77.24,,Regular,87.48,1.055
5763,780,,2024-05-22,2024-08-12,77.24,77.24,,Regular,78.81,1.114
5764,780,,2024-08-13,2024-09-17,77.24,63.42,,EDLP,83.73,0.933
5765,780,,2024-09-18,2024-10-10,77.24,65.15,,EDLP,75.21,0.957
5766,780,,2024-10-11,2024-11-24,77.24,77.24,,Regular,70.16,1.065
5767,780,,2024-11-25,2024-12-31,77.24,77.24,,Regular,82.67,0.998
5768,781,,2024-01-01,2024-03-06,259.87,259.87,,Regular,292.71,0.902
5769,781,,2024-03-07,2024-06-02,259.87,242.39,,Rollback,261.87,0.902
5770,781,,2024-06-03,2024-06-30,259.87,208.53,,EDLP,255.77,0.933
5771,781,,2024-07-01,2024-09-29,259.87,259.87,,Regular,247.24,0.907
5772,781,,2024-09-30,2024-11-07,259.87,259.87,,Regular,237.59,0.997
5773,781,,2024-11-08,2024-12-01,259.87,246.33,,EDLP,295.47,0.997
5774,781,,2024-12-02,2024-12-31,259.87,259.87,,Regular,240.22,1.009
5775,782,,2024-01-01,2024-02-01,61.32,44.52,30.66,Clearance,59.58,1.101
5776,782,,2024-02-02,2024-04-22,61.32,61.32,,Regular,62.5,1.074
5777,782,,2024-04-23,2024-06-26,61.32,61.32,,Regular,59.33,1.114
5778,782,,2024-06-27,2024-08-18,61.32,61.32,,Regular,61.8,0.945
