plan_id,store_id,item_id,category_id,department,effective_date,end_date,aisle,shelf_number,shelf_position,facing_count,shelf_capacity,min_display_qty,is_key_item,is_seasonal_slot,planogram_version
10732,36,51,1,Grocery,2024-10-01,2024-12-31,A07,3,16,3,13,8,False,True,v1
10733,36,534,6,Pharmacy,2024-01-01,2024-12-31,A27,1,1,3,41,8,False,False,v5
10734,36,567,6,Pharmacy,2024-07-01,2024-12-31,A20,1,10,1,7,3,False,False,v4
10735,36,548,6,Pharmacy,2024-10-01,2024-12-31,A13,3,12,4,23,4,False,False,v5
10736,36,550,6,Pharmacy,2024-01-01,2024-12-31,A10,5,2,2,21,8,False,False,v2
10737,36,86,1,Grocery,2024-07-01,2024-12-31,A21,4,19,2,33,4,False,False,v1
10738,36,923,10,Office Supplies,2024-07-01,2024-12-31,A07,6,16,3,22,12,False,False,v5
10739,36,131,2,Electronics,2024-04-01,2024-12-31,A27,5,3,4,46,3,False,False,v1
10740,36,309,4,Home & Garden,2024-10-01,2024-12-31,A14,2,19,4,24,6,False,False,v2
10741,36,812,9,Health & Beauty,2024-04-01,2024-12-31,A28,4,4,2,48,4,False,False,v1
10742,36,122,2,Electronics,2024-07-01,2024-12-31,A05,2,10,1,47,10,False,False,v5
10743,36,308,4,Home & Garden,2024-01-01,2024-12-31,A02,6,17,2,21,6,True,False,v1
10744,36,597,6,Pharmacy,2024-07-01,2024-12-31,A25,4,3,1,29,4,False,False,v1
10745,36,535,6,Pharmacy,2024-01-01,2024-12-31,A20,5,7,1,23,3,False,False,v4
10746,36,180,2,Electronics,2024-07-01,2024-12-31,A21,5,12,4,27,3,False,False,v4
10747,36,28,1,Grocery,2024-04-01,2024-12-31,A29,6,10,2,14,3,False,False,v4
10748,36,319,4,Home & Garden,2024-04-01,2024-12-31,A12,5,8,2,21,6,False,False,v3
10749,36,15,1,Grocery,2024-01-01,2024-12-31,A13,2,13,2,34,11,False,False,v4
10750,36,263,3,Apparel,2024-10-01,2024-12-31,A11,4,12,2,12,5,False,False,v3
10751,36,884,9,Health & Beauty,2024-07-01,2024-12-31,A09,6,4,4,17,7,False,True,v4
10752,36,250,3,Apparel,2024-10-01,2024-12-31,A13,6,16,1,40,12,True,False,v5
10753,36,592,6,Pharmacy,2024-01-01,2024-12-31,A17,6,1,1,10,10,False,False,v1
10754,36,565,6,Pharmacy,2024-07-01,2024-12-31,A28,2,4,3,44,4,False,False,v5
10755,36,433,5,Sporting Goods,2024-10-01,2024-12-31,A13,4,14,1,6,11,True,False,v4
10756,36,212,3,Apparel,2024-07-01,2024-12-31,A05,6,3,2,36,7,True,False,v4
10757,36,501,6,Pharmacy,2024-04-01,2024-12-31,A28,1,8,2,41,6,False,False,v4
10758,36,780,8,Toys,2024-10-01,2024-12-31,A05,5,8,1,19,4,False,False,v5
10759,36,372,4,Home & Garden,2024-01-01,2024-12-31,A05,2,13,3,15,8,True,False,v3
10760,36,445,5,Sporting Goods,2024-04-01,2024-12-31,A05,4,15,2,9,11,False,False,v5
10761,36,133,2,Electronics,2024-10-01,2024-12-31,A26,3,15,4,10,11,False,False,v4
10762,36,496,5,Sporting Goods,2024-04-01,2024-12-31,A28,1,15,4,22,5,False,False,v2
10763,36,6,1,Grocery,2024-01-01,2024-12-31,A12,1,17,4,24,7,True,False,v3
10764,36,551,6,Pharmacy,2024-01-01,2024-12-31,A03,5,1,3,41,12,False,True,v5
10765,36,827,9,Health & Beauty,2024-07-01,2024-12-31,A25,5,15,2,22,9,True,False,v4
10766,36,590,6,Pharmacy,2024-10-01,2024-12-31,A17,2,3,2,31,3,False,False,v1
10767,36,291,3,Apparel,2024-07-01,2024-12-31,A14,3,2,1,32,12,True,False,v3
10768,36,773,8,Toys,2024-04-01,2024-12-31,A23,6,12,1,40,6,False,False,v3
10769,36,857,9,Health & Beauty,2024-07-01,2024-12-31,A28,2,20,3,26,6,False,False,v2
10770,36,776,8,Toys,2024-07-01,2024-12-31,A09,5,7,3,27,2,False,False,v5
10771,36,379,4,Home & Garden,2024-10-01,2024-12-31,A09,6,13,2,9,3,False,False,v5
10772,36,862,9,Health & Beauty,2024-01-01,2024-12-31,A30,5,19,4,34,3,False,True,v4
10773,36,659,7,Automotive,2024-04-01,2024-12-31,A24,4,11,1,42,7,False,False,v4
10774,36,600,6,Pharmacy,2024-04-01,2024-12-31,A22,5,7,3,17,10,False,False,v5
10775,36,744,8,Toys,2024-10-01,2024-12-31,A26,1,7,4,15,7,True,False,v2
10776,36,486,5,Sporting Goods,2024-07-01,2024-12-31,A19,1,14,1,26,10,False,False,v3
10777,36,807,9,Health & Beauty,2024-01-01,2024-12-31,A29,4,18,2,12,10,False,False,v5
10778,36,446,5,Sporting Goods,2024-04-01,2024-12-31,A26,4,12,2,25,5,False,False,v2
10779,36,781,8,Toys,2024-04-01,2024-12-31,A08,3,1,1,28,4,False,False,v4
10780,36,524,6,Pharmacy,2024-04-01,2024-12-31,A12,6,19,1,21,7,False,False,v3
10781,36,242,3,Apparel,2024-07-01,2024-12-31,A03,2,2,2,47,8,False,False,v3
10782,36,89,1,Grocery,2024-07-01,2024-12-31,A13,2,7,3,13,3,False,False,v1
10783,36,888,9,Health & Beauty,2024-10-01,2024-12-31,A06,3,9,1,22,7,False,False,v3
10784,36,492,5,Sporting Goods,2024-04-01,2024-12-31,A16,5,5,4,37,7,True,False,v3
10785,36,941,10,Office Supplies,2024-01-01,2024-12-31,A27,2,17,3,15,10,False,False,v1
10786,36,373,4,Home & Garden,2024-10-01,2024-12-31,A14,5,12,1,38,8,False,False,v2
10787,36,693,7,Automotive,2024-10-01,2024-12-31,A17,1,13,1,19,6,False,False,v2
10788,36,377,4,Home & Garden,2024-07-01,2024-12-31,A16,5,3,1,42,12,False,False,v5
10789,36,581,6,Pharmacy,2024-10-01,2024-12-31,A26,1,18,4,27,10,False,False,v4
10790,36,70,1,Grocery,2024-01-01,2024-12-31,A26,2,17,3,13,2,False,False,v4
10791,36,236,3,Apparel,2024-01-01,2024-12-31,A19,5,5,1,7,5,False,False,v5
10792,36,768,8,Toys,2024-10-01,2024-12-31,A05,3,4,3,31,4,False,False,v1
10793,36,958,10,Office Supplies,2024-07-01,2024-12-31,A28,2,4,2,44,7,True,False,v4
10794,36,947,10,Office Supplies,2024-01-01,2024-12-31,A06,2,8,1,23,11,False,False,v2
10795,36,23,1,Grocery,2024-01-01,2024-12-31,A14,1,13,2,15,11,True,False,v3
10796,36,707,8,Toys,2024-04-01,2024-12-31,A13,2,7,4,10,12,False,False,v1
10797,36,388,4,Home & Garden,2024-10-01,2024-12-31,A14,3,5,1,19,2,False,False,v3
10798,36,609,7,Automotive,2024-01-01,2024-12-31,A05,4,17,2,39,4,False,False,v1
10799,36,996,10,Office Supplies,2024-07-01,2024-12-31,A19,4,6,2,34,4,False,False,v1
10800,36,411,5,Sporting Goods,2024-01-01,2024-12-31,A29,5,8,3,25,11,False,False,v5
10801,37,983,10,Office Supplies,2024-07-01,2024-12-31,A01,3,7,2,25,12,True,False,v4
10802,37,698,7,Automotive,2024-01-01,2024-12-31,A28,4,6,3,34,9,False,False,v4
10803,37,12,1,Grocery,2024-07-01,2024-12-31,A30,5,13,3,8,3,False,False,v4
10804,37,605,7,Automotive,2024-04-01,2024-12-31,A18,6,6,4,14,3,False,False,v4
10805,37,648,7,Automotive,2024-01-01,2024-12-31,A02,5,10,2,39,12,False,False,v4
10806,37,490,5,Sporting Goods,2024-07-01,2024-12-31,A23,6,9,4,22,3,False,True,v4
10807,37,559,6,Pharmacy,2024-07-01,2024-12-31,A14,4,12,3,47,8,False,False,v4
10808,37,592,6,Pharmacy,2024-10-01,2024-12-31,A06,2,19,4,28,6,False,False,v3
10809,37,488,5,Sporting Goods,2024-10-01,2024-12-31,A24,6,15,2,46,7,True,False,v4
10810,37,161,2,Electronics,2024-01-01,2024-12-31,A07,3,10,2,21,7,True,False,v4
10811,37,487,5,Sporting Goods,2024-01-01,2024-12-31,A07,5,18,1,34,5,True,False,v4
10812,37,98,1,Grocery,2024-07-01,2024-12-31,A16,5,6,1,9,10,False,False,v3
10813,37,272,3,Apparel,2024-01-01,2024-12-31,A30,4,17,4,30,9,True,False,v5
10814,37,910,10,Office Supplies,2024-10-01,2024-12-31,A10,3,19,2,10,4,False,False,v5
10815,37,531,6,Pharmacy,2024-01-01,2024-12-31,A22,6,14,3,24,3,False,True,v3
10816,37,836,9,Health & Beauty,2024-10-01,2024-12-31,A25,5,12,3,44,9,False,False,v4
10817,37,339,4,Home & Garden,2024-01-01,2024-12-31,A28,1,3,3,18,2,False,False,v1
10818,37,9,1,Grocery,2024-07-01,2024-12-31,A06,6,7,4,23,3,False,False,v2
10819,37,607,7,Automotive,2024-10-01,2024-12-31,A21,6,1,1,31,2,False,False,v3
10820,37,815,9,Health & Beauty,2024-10-01,2024-12-31,A04,3,13,3,36,5,False,False,v1
10821,37,776,8,Toys,2024-07-01,2024-12-31,A13,4,19,2,32,12,False,False,v4
10822,37,19,1,Grocery,2024-10-01,2024-12-31,A22,4,19,1,38,10,True,False,v2
10823,37,291,3,Apparel,2024-04-01,2024-12-31,A21,6,14,3,12,8,False,False,v5
10824,37,671,7,Automotive,2024-10-01,2024-12-31,A05,6,19,3,37,12,False,False,v2
10825,37,920,10,Office Supplies,2024-04-01,2024-12-31,A20,6,13,2,11,12,False,False,v1
10826,37,602,7,Automotive,2024-01-01,2024-12-31,A26,6,11,3,42,7,False,False,v4
10827,37,278,3,Apparel,2024-01-01,2024-12-31,A23,1,17,3,20,5,False,False,v3
10828,37,876,9,Health & Beauty,2024-01-01,2024-12-31,A10,4,10,2,12,4,False,False,v1
10829,37,546,6,Pharmacy,2024-10-01,2024-12-31,A09,4,11,1,47,7,False,False,v3
10830,37,292,3,Apparel,2024-04-01,2024-12-31,A12,3,8,2,19,8,False,False,v1
10831,37,66,1,Grocery,2024-01-01,2024-12-31,A25,3,15,2,23,9,False,False,v4
10832,37,396,4,Home & Garden,2024-07-01,2024-12-31,A04,1,13,1,37,3,False,False,v1
10833,37,807,9,Health & Beauty,2024-01-01,2024-12-31,A05,5,19,1,17,9,True,False,v4
10834,37,713,8,Toys,2024-10-01,2024-12-31,A24,3,20,1,22,4,False,False,v1
10835,37,361,4,Home & Garden,2024-07-01,2024-12-31,A11,1,16,4,10,4,False,False,v4
10836,37,625,7,Automotive,2024-10-01,2024-12-31,A12,2,4,1,47,6,True,False,v1
10837,37,883,9,Health & Beauty,2024-10-01,2024-12-31,A17,5,10,2,23,2,False,False,v1
10838,37,892,9,Health & Beauty,2024-07-01,2024-12-31,A06,6,6,2,7,3,False,True,v2
10839,37,38,1,Grocery,2024-04-01,2024-12-31,A12,6,14,2,19,4,False,False,v3
10840,37,54,1,Grocery,2024-07-01,2024-12-31,A16,3,2,3,17,2,False,True,v3
10841,37,644,7,Automotive,2024-01-01,2024-12-31,A30,3,18,4,38,6,False,False,v4
10842,37,343,4,Home & Garden,2024-04-01,2024-12-31,A20,2,6,3,26,4,True,False,v3
10843,37,503,6,Pharmacy,2024-10-01,2024-12-31,A17,4,6,2,7,9,False,False,v4
10844,37,813,9,Health & Beauty,2024-01-01,2024-12-31,A11,6,17,2,10,8,True,False,v5
10845,37,408,5,Sporting Goods,2024-07-01,2024-12-31,A23,5,20,4,25,2,False,True,v1
10846,37,186,2,Electronics,2024-04-01,2024-12-31,A02,4,15,3,12,11,False,False,v2
10847,37,955,10,Office Supplies,2024-10-01,2024-12-31,A29,5,5,3,24,10,True,False,v2
10848,37,693,7,Automotive,2024-01-01,2024-12-31,A11,5,12,3,41,12,False,False,v3
10849,37,731,8,Toys,2024-01-01,2024-12-31,A29,3,12,1,9,6,False,False,v5
10850,37,913,10,Office Supplies,2024-01-01,2024-12-31,A17,1,12,2,16,4,False,False,v4
10851,37,643,7,Automotive,2024-07-01,2024-12-31,A02,1,2,1,31,11,False,False,v2
10852,37,596,6,Pharmacy,2024-01-01,2024-12-31,A25,4,11,2,16,9,False,False,v1
10853,37,916,10,Office Supplies,2024-01-01,2024-12-31,A07,6,8,1,24,10,False,True,v1
10854,37,995,10,Office Supplies,2024-04-01,2024-12-31,A11,4,20,2,26,9,True,False,v1
10855,37,706,8,Toys,2024-10-01,2024-12-31,A23,2,11,3,33,11,True,False,v2
10856,37,880,9,Health & Beauty,2024-01-01,2024-12-31,A01,5,2,4,47,8,False,False,v4
10857,37,722,8,Toys,2024-10-01,2024-12-31,A21,1,3,4,18,8,False,False,v1
10858,37,550,6,Pharmacy,2024-10-01,2024-12-31,A16,4,6,1,35,2,False,False,v2
10859,37,204,3,Apparel,2024-01-01,2024-12-31,A07,2,8,3,14,2,False,False,v2
10860,37,394,4,Home & Garden,2024-10-01,2024-12-31,A28,4,3,2,33,8,True,False,v1
10861,37,780,8,Toys,2024-04-01,2024-12-31,A13,3,12,4,35,8,False,False,v4
10862,37,748,8,Toys,2024-04-01,2024-12-31,A13,3,17,1,22,11,False,False,v4
10863,37,707,8,Toys,2024-10-01,2024-12-31,A07,2,18,2,11,3,False,False,v4
10864,37,174,2,Electronics,2024-04-01,2024-12-31,A02,6,9,2,41,10,False,False,v4
10865,37,139,2,Electronics,2024-10-01,2024-12-31,A05,3,18,2,45,8,True,False,v1
10866,37,210,3,Apparel,2024-07-01,2024-12-31,A25,6,8,4,25,12,False,False,v1
10867,37,461,5,Sporting Goods,2024-10-01,2024-12-31,A26,4,4,3,15,7,False,False,v1
10868,37,377,4,Home & Garden,2024-10-01,2024-12-31,A07,6,13,1,18,8,True,True,v1
10869,37,674,7,Automotive,2024-04-01,2024-12-31,A22,4,10,3,25,5,True,False,v1
10870,37,843,9,Health & Beauty,2024-07-01,2024-12-31,A02,1,2,4,40,7,False,False,v1
10871,37,359,4,Home & Garden,2024-07-01,2024-12-31,A07,6,13,1,11,12,False,True,v3
10872,37,39,1,Grocery,2024-10-01,2024-12-31,A03,5,4,3,33,9,True,False,v5
10873,37,921,10,Office Supplies,2024-04-01,2024-12-31,A25,6,9,4,18,4,False,True,v1
10874,37,873,9,Health & Beauty,2024-04-01,2024-12-31,A03,1,19,1,43,6,False,False,v5
10875,37,609,7,Automotive,2024-01-01,2024-12-31,A20,4,14,1,41,8,False,False,v1
10876,37,711,8,Toys,2024-10-01,2024-12-31,A30,6,9,3,33,4,False,False,v3
10877,37,25,1,Grocery,2024-01-01,2024-12-31,A24,2,13,4,35,11,False,False,v3
10878,37,73,1,Grocery,2024-07-01,2024-12-31,A20,5,1,3,33,11,False,False,v5
10879,37,901,10,Office Supplies,2024-10-01,2024-12-31,A22,6,5,1,25,10,True,False,v1
10880,37,556,6,Pharmacy,2024-01-01,2024-12-31,A23,6,10,1,28,8,False,False,v3
10881,37,163,2,Electronics,2024-04-01,2024-12-31,A16,1,15,2,35,12,False,False,v5
10882,37,402,5,Sporting Goods,2024-10-01,2024-12-31,A13,5,2,2,47,10,False,False,v2
10883,37,474,5,Sporting Goods,2024-04-01,2024-12-31,A24,3,3,4,15,6,False,False,v2
10884,37,439,5,Sporting Goods,2024-07-01,2024-12-31,A04,6,8,1,24,11,False,False,v5
10885,37,62,1,Grocery,2024-07-01,2024-12-31,A06,2,4,4,40,7,False,False,v5
10886,37,192,2,Electronics,2024-01-01,2024-12-31,A03,5,16,4,15,6,True,False,v1
10887,37,444,5,Sporting Goods,2024-07-01,2024-12-31,A20,2,13,3,23,7,True,False,v2
10888,37,5,1,Grocery,2024-04-01,2024-12-31,A05,1,3,2,33,9,True,False,v2
10889,37,615,7,Automotive,2024-10-01,2024-12-31,A18,2,3,4,40,12,True,False,v3
10890,37,11,1,Grocery,2024-07-01,2024-12-31,A26,3,3,4,14,8,False,False,v3
10891,37,993,10,Office Supplies,2024-01-01,2024-12-31,A10,1,11,2,47,2,False,False,v5
10892,37,188,2,Electronics,2024-10-01,2024-12-31,A12,4,3,1,23,11,True,False,v1
10893,37,123,2,Electronics,2024-04-01,2024-12-31,A30,4,2,2,6,8,True,False,v1
10894,37,484,5,Sporting Goods,2024-10-01,2024-12-31,A25,2,10,4,15,11,False,False,v2
10895,37,851,9,Health & Beauty,2024-01-01,2024-12-31,A01,6,9,1,9,12,True,False,v4
10896,37,398,4,Home & Garden,2024-07-01,2024-12-31,A28,4,15,1,48,10,True,True,v3
10897,37,694,7,Automotive,2024-10-01,2024-12-31,A17,1,2,3,39,4,True,False,v5
10898,37,243,3,Apparel,2024-07-01,2024-12-31,A11,3,7,3,38,3,False,False,v5
10899,37,418,5,Sporting Goods,2024-07-01,2024-12-31,A18,6,4,3,21,5,False,False,v2
10900,37,6,1,Grocery,2024-04-01,2024-12-31,A12,3,1,1,34,4,False,False,v1
10901,37,805,9,Health & Beauty,2024-10-01,2024-12-31,A12,3,20,1,23,3,False,False,v4
10902,37,330,4,Home & Garden,2024-10-01,2024-12-31,A03,3,10,4,13,6,False,False,v2
10903,37,149,2,Electronics,2024-01-01,2024-12-31,A20,5,11,3,13,6,True,False,v3
10904,37,793,8,Toys,2024-10-01,2024-12-31,A28,6,12,1,48,5,False,False,v5
10905,37,50,1,Grocery,2024-07-01,2024-12-31,A26,3,4,1,25,10,False,False,v5
10906,37,311,4,Home & Garden,2024-10-01,2024-12-31,A23,6,11,2,44,4,False,False,v5
10907,37,329,4,Home & Garden,2024-04-01,2024-12-31,A29,5,20,1,22,6,True,False,v2
10908,37,3,1,Grocery,2024-07-01,2024-12-31,A10,5,19,1,29,4,False,False,v2
10909,37,467,5,Sporting Goods,2024-07-01,2024-12-31,A15,2,13,3,30,2,False,False,v3
10910,37,60,1,Grocery,2024-01-01,2024-12-31,A27,1,19,3,36,12,False,True,v3
10911,37,818,9,Health & Beauty,2024-04-01,2024-12-31,A10,4,3,1,34,7,False,False,v5
10912,37,850,9,Health & Beauty,2024-07-01,2024-12-31,A23,4,13,1,43,5,False,False,v4
10913,37,864,9,Health & Beauty,2024-10-01,2024-12-31,A12,6,10,1,47,2,False,False,v5
10914,37,167,2,Electronics,2024-01-01,2024-12-31,A24,6,9,3,8,11,False,False,v5
10915,37,232,3,Apparel,2024-10-01,2024-12-31,A28,2,15,2,8,9,False,False,v1
10916,37,207,3,Apparel,2024-01-01,2024-12-31,A01,5,18,3,29,7,True,False,v2
10917,37,958,10,Office Supplies,2024-10-01,2024-12-31,A29,3,16,4,14,7,False,False,v3
10918,37,847,9,Health & Beauty,2024-01-01,2024-12-31,A21,5,17,3,40,5,True,False,v4
10919,37,323,4,Home & Garden,2024-04-01,2024-12-31,A18,3,19,2,27,9,True,False,v4
10920,37,902,10,Office Supplies,2024-07-01,2024-12-31,A20,3,13,1,10,11,True,True,v3
10921,37,670,7,Automotive,2024-07-01,2024-12-31,A28,5,1,2,35,10,False,False,v1
10922,37,29,1,Grocery,2024-07-01,2024-12-31,A01,5,14,3,39,5,False,False,v3
10923,37,201,3,Apparel,2024-04-01,2024-12-31,A29,3,13,3,17,3,False,False,v4
10924,37,655,7,Automotive,2024-01-01,2024-12-31,A29,6,13,3,19,12,False,False,v2
10925,37,1,1,Grocery,2024-04-01,2024-12-31,A20,3,6,1,40,10,True,False,v1
10926,37,515,6,Pharmacy,2024-01-01,2024-12-31,A29,6,18,3,31,12,False,False,v5
10927,37,472,5,Sporting Goods,2024-04-01,2024-12-31,A18,3,9,2,46,11,False,False,v3
10928,37,360,4,Home & Garden,2024-04-01,2024-12-31,A06,2,18,2,43,8,False,False,v3
10929,37,856,9,Health & Beauty,2024-10-01,2024-12-31,A04,6,18,3,44,7,False,False,v1
10930,37,834,9,Health & Beauty,2024-04-01,2024-12-31,A04,1,15,3,24,6,False,False,v2
10931,37,254,3,Apparel,2024-07-01,2024-12-31,A15,2,2,1,14,8,False,False,v2
10932,37,725,8,Toys,2024-07-01,2024-12-31,A08,4,19,1,28,10,False,False,v1
10933,37,384,4,Home & Garden,2024-07-01,2024-12-31,A14,5,19,1,9,6,False,False,v2
10934,37,580,6,Pharmacy,2024-07-01,2024-12-31,A21,2,7,3,27,7,False,False,v5
10935,37,945,10,Office Supplies,2024-07-01,2024-12-31,A06,3,18,2,16,7,False,False,v4
10936,37,49,1,Grocery,2024-07-01,2024-12-31,A22,4,4,4,33,3,False,False,v4
10937,37,263,3,Apparel,2024-01-01,2024-12-31,A06,3,15,1,27,2,False,False,v4
10938,37,923,10,Office Supplies,2024-04-01,2024-12-31,A04,6,8,3,37,6,False,True,v1
10939,37,284,3,Apparel,2024-04-01,2024-12-31,A09,1,4,2,16,4,True,False,v4
10940,37,95,1,Grocery,2024-04-01,2024-12-31,A06,6,18,3,34,7,False,False,v4
10941,37,267,3,Apparel,2024-04-01,2024-12-31,A22,6,5,3,22,5,False,False,v4
10942,37,93,1,Grocery,2024-04-01,2024-12-31,A16,6,5,1,22,8,False,False,v2
10943,37,582,6,Pharmacy,2024-04-01,2024-12-31,A23,6,8,3,11,5,False,False,v3
10944,37,180,2,Electronics,2024-10-01,2024-12-31,A19,2,13,2,36,12,False,False,v3
10945,37,830,9,Health & Beauty,2024-10-01,2024-12-31,A14,2,1,2,35,8,False,False,v3
10946,37,724,8,Toys,2024-04-01,2024-12-31,A07,4,14,3,32,4,True,False,v3
10947,37,621,7,Automotive,2024-01-01,2024-12-31,A15,4,4,2,33,8,False,False,v3
10948,37,446,5,Sporting Goods,2024-10-01,2024-12-31,A18,5,20,3,6,4,False,False,v2
10949,37,890,9,Health & Beauty,2024-01-01,2024-12-31,A24,2,1,3,35,12,False,False,v4
10950,37,946,10,Office Supplies,2024-04-01,2024-12-31,A20,5,3,4,18,2,False,False,v5
10951,37,994,10,Office Supplies,2024-10-01,2024-12-31,A28,5,16,3,44,10,True,False,v5
10952,37,154,2,Electronics,2024-10-01,2024-12-31,A10,4,8,1,40,6,False,False,v5
10953,37,40,1,Grocery,2024-07-01,2024-12-31,A13,6,12,4,22,12,True,False,v4
10954,37,147,2,Electronics,2024-01-01,2024-12-31,A22,3,18,4,30,10,True,False,v3
10955,37,261,3,Apparel,2024-04-01,2024-12-31,A16,5,14,4,11,5,False,False,v1
10956,37,162,2,Electronics,2024-10-01,2024-12-31,A02,3,13,4,41,5,False,False,v5
10957,37,898,9,Health & Beauty,2024-10-01,2024-12-31,A11,3,6,1,8,3,False,False,v3
10958,37,347,4,Home & Garden,2024-10-01,2024-12-31,A18,5,1,3,20,10,True,False,v5
10959,37,966,10,Office Supplies,2024-04-01,2024-12-31,A02,6,20,3,47,11,False,False,v2
10960,37,22,1,Grocery,2024-10-01,2024-12-31,A15,5,6,3,7,7,False,True,v1
10961,37,743,8,Toys,2024-01-01,2024-12-31,A01,2,13,3,37,4,False,False,v3
10962,37,35,1,Grocery,2024-07-01,2024-12-31,A19,4,12,2,22,6,False,False,v2
10963,37,660,7,Automotive,2024-04-01,2024-12-31,A15,3,15,2,42,2,False,False,v5
10964,37,463,5,Sporting Goods,2024-07-01,2024-12-31,A07,3,20,3,42,4,True,False,v2
10965,37,543,6,Pharmacy,2024-04-01,2024-12-31,A17,2,17,3,46,6,False,False,v5
10966,37,999,10,Office Supplies,2024-04-01,2024-12-31,A18,3,2,2,33,10,False,False,v2
10967,37,259,3,Apparel,2024-04-01,2024-12-31,A05,6,1,3,20,8,False,False,v2
10968,37,57,1,Grocery,2024-07-01,2024-12-31,A05,2,17,3,27,5,False,False,v5
10969,37,449,5,Sporting Goods,2024-10-01,2024-12-31,A22,5,20,4,35,3,False,False,v1
10970,37,696,7,Automotive,2024-01-01,2024-12-31,A08,3,19,2,28,6,False,False,v4
10971,37,454,5,Sporting Goods,2024-10-01,2024-12-31,A07,4,7,2,48,2,False,False,v2
10972,37,33,1,Grocery,2024-01-01,2024-12-31,A08,6,11,3,28,6,False,False,v2
10973,37,846,9,Health & Beauty,2024-04-01,2024-12-31,A12,3,16,4,23,2,False,False,v5
10974,37,860,9,Health & Beauty,2024-07-01,2024-12-31,A20,4,2,1,43,12,False,False,v5
10975,37,383,4,Home & Garden,2024-07-01,2024-12-31,A21,1,19,2,47,10,False,False,v5
10976,37,275,3,Apparel,2024-10-01,2024-12-31,A12,6,13,2,37,3,True,False,v5
10977,37,173,2,Electronics,2024-04-01,2024-12-31,A22,3,5,3,44,5,False,False,v4
10978,37,535,6,Pharmacy,2024-04-01,2024-12-31,A30,1,10,3,32,11,False,False,v3
10979,37,730,8,Toys,2024-01-01,2024-12-31,A04,3,8,2,37,3,False,False,v1
10980,37,677,7,Automotive,2024-04-01,2024-12-31,A24,1,4,3,14,8,False,False,v1
10981,37,433,5,Sporting Goods,2024-07-01,2024-12-31,A13,1,20,1,43,8,False,False,v4
10982,37,389,4,Home & Garden,2024-07-01,2024-12-31,A08,2,13,2,8,7,False,False,v4
10983,37,595,6,Pharmacy,2024-10-01,2024-12-31,A07,6,15,1,35,9,False,False,v3
10984,37,835,9,Health & Beauty,2024-07-01,2024-12-31,A30,1,3,2,43,2,False,False,v5
10985,37,172,2,Electronics,2024-04-01,2024-12-31,A28,1,11,2,41,3,True,False,v5
10986,37,917,10,Office Supplies,2024-04-01,2024-12-31,A16,2,12,3,36,11,False,False,v3
10987,37,961,10,Office Supplies,2024-01-01,2024-12-31,A17,3,15,2,17,9,False,False,v1
10988,37,726,8,Toys,2024-01-01,2024-12-31,A01,3,13,1,43,5,False,False,v1
10989,37,176,2,Electronics,2024-07-01,2024-12-31,A30,4,18,2,8,11,True,False,v1
10990,37,663,7,Automotive,2024-04-01,2024-12-31,A03,4,9,2,34,6,False,False,v1
10991,37,486,5,Sporting Goods,2024-10-01,2024-12-31,A03,5,6,1,29,10,False,True,v1
10992,37,27,1,Grocery,2024-04-01,2024-12-31,A01,1,20,1,36,5,False,False,v2
10993,37,948,10,Office Supplies,2024-10-01,2024-12-31,A03,1,9,4,35,5,False,False,v1
10994,37,64,1,Grocery,2024-04-01,2024-12-31,A20,4,11,4,44,12,False,False,v3
10995,37,732,8,Toys,2024-01-01,2024-12-31,A09,5,4,1,7,11,False,False,v3
10996,37,234,3,Apparel,2024-04-01,2024-12-31,A02,2,8,4,30,5,False,False,v4
10997,37,681,7,Automotive,2024-07-01,2024-12-31,A12,3,13,1,32,11,False,False,v3
10998,37,753,8,Toys,2024-04-01,2024-12-31,A13,6,9,3,16,3,False,False,v3
10999,37,250,3,Apparel,2024-04-01,2024-12-31,A06,1,15,2,13,12,False,False,v2
11000,37,448,5,Sporting Goods,2024-04-01,2024-12-31,A07,1,19,3,30,4,True,False,v4
11001,37,401,5,Sporting Goods,2024-04-01,2024-12-31,A13,5,13,2,48,9,False,False,v1
11002,37,654,7,Automotive,2024-04-01,2024-12-31,A04,5,3,4,28,3,True,False,v3
11003,37,661,7,Automotive,2024-07-01,2024-12-31,A27,6,15,3,41,8,True,False,v5
11004,37,302,4,Home & Garden,2024-01-01,2024-12-31,A04,1,14,3,33,3,False,False,v4
11005,37,31,1,Grocery,2024-04-01,2024-12-31,A25,4,9,4,24,4,False,True,v4
11006,37,720,8,Toys,2024-01-01,2024-12-31,A27,2,13,4,8,8,False,False,v4
11007,37,575,6,Pharmacy,2024-10-01,2024-12-31,A11,6,6,1,41,11,True,False,v1
11008,37,684,7,Automotive,2024-10-01,2024-12-31,A03,3,5,3,40,3,True,False,v5
11009,37,532,6,Pharmacy,2024-07-01,2024-12-31,A10,3,10,1,27,5,False,False,v2
11010,37,153,2,Electronics,2024-01-01,2024-12-31,A23,1,18,3,7,3,False,False,v3
11011,37,877,9,Health & Beauty,2024-01-01,2024-12-31,A16,5,2,4,35,11,False,False,v3
11012,37,17,1,Grocery,2024-04-01,2024-12-31,A13,3,4,4,31,3,False,False,v2
11013,37,811,9,Health & Beauty,2024-04-01,2024-12-31,A13,3,10,2,20,4,False,False,v4
11014,37,508,6,Pharmacy,2024-07-01,2024-12-31,A21,5,12,3,40,3,False,False,v4
