sale_id,fiscal_week,week_start_date,sku_id,brand_id,retailer_id,units_sold,gross_sales,net_sales,cogs,gross_margin,is_on_promo,discount_pct,realized_price,yoy_index,prior_yr_net_sales
26462,47,2024-11-18,SK051,B15,R06,6,26.94,22.44,9.72,12.72,True,16.7,3.74,1.03,21.79
26463,47,2024-11-18,SK051,B15,R07,7,31.43,31.43,11.34,20.09,False,0.0,4.49,1.03,30.51
26464,47,2024-11-18,SK051,B15,R08,4,17.96,17.96,6.48,11.48,False,0.0,4.49,1.03,17.44
26465,47,2024-11-18,SK051,B15,R09,4,17.96,17.96,6.48,11.48,False,0.0,4.49,1.03,17.44
26466,47,2024-11-18,SK051,B15,R10,3,13.47,13.47,4.86,8.61,False,0.0,4.49,1.03,13.08
26467,48,2024-11-25,SK051,B15,R01,33,148.17,148.17,53.46,94.71,False,0.0,4.49,1.03,143.85
26468,48,2024-11-25,SK051,B15,R02,19,85.31,85.31,30.78,54.53,False,0.0,4.49,1.03,82.83
26469,48,2024-11-25,SK051,B15,R03,12,53.88,53.88,19.44,34.44,False,0.0,4.49,1.03,52.31
26470,48,2024-11-25,SK051,B15,R04,12,53.88,53.88,19.44,34.44,False,0.0,4.49,1.03,52.31
26471,48,2024-11-25,SK051,B15,R05,11,49.39,49.39,17.82,31.57,False,0.0,4.49,1.03,47.95
26472,48,2024-11-25,SK051,B15,R06,7,31.43,31.43,11.34,20.09,False,0.0,4.49,1.03,30.51
26473,48,2024-11-25,SK051,B15,R07,9,40.41,40.41,14.58,25.83,False,0.0,4.49,1.03,39.23
26474,48,2024-11-25,SK051,B15,R08,5,22.45,22.45,8.1,14.35,False,0.0,4.49,1.03,21.8
26475,48,2024-11-25,SK051,B15,R09,5,22.45,22.45,8.1,14.35,False,0.0,4.49,1.03,21.8
26476,48,2024-11-25,SK051,B15,R10,3,13.47,9.9,4.86,5.04,True,26.6,3.3,1.03,9.61
26477,49,2024-12-02,SK051,B15,R01,27,121.23,121.23,43.74,77.49,False,0.0,4.49,1.03,117.7
26478,49,2024-12-02,SK051,B15,R02,11,49.39,49.39,17.82,31.57,False,0.0,4.49,1.03,47.95
26479,49,2024-12-02,SK051,B15,R03,8,35.92,35.92,12.96,22.96,False,0.0,4.49,1.03,34.87
26480,49,2024-12-02,SK051,B15,R04,9,40.41,40.41,14.58,25.83,False,0.0,4.49,1.03,39.23
26481,49,2024-12-02,SK051,B15,R05,6,26.94,26.94,9.72,17.22,False,0.0,4.49,1.03,26.16
26482,49,2024-12-02,SK051,B15,R06,5,22.45,22.45,8.1,14.35,False,0.0,4.49,1.03,21.8
26483,49,2024-12-02,SK051,B15,R07,2,8.98,8.98,3.24,5.74,False,0.0,4.49,1.03,8.72
26484,49,2024-12-02,SK051,B15,R08,3,13.47,13.47,4.86,8.61,False,0.0,4.49,1.03,13.08
26485,49,2024-12-02,SK051,B15,R09,2,8.98,8.98,3.24,5.74,False,0.0,4.49,1.03,8.72
26486,49,2024-12-02,SK051,B15,R10,2,8.98,8.98,3.24,5.74,False,0.0,4.49,1.03,8.72
26487,50,2024-12-09,SK051,B15,R01,30,134.7,134.7,48.6,86.1,False,0.0,4.49,1.03,130.78
26488,50,2024-12-09,SK051,B15,R02,18,80.82,80.82,29.16,51.66,False,0.0,4.49,1.03,78.47
26489,50,2024-12-09,SK051,B15,R03,20,89.8,89.8,32.4,57.4,False,0.0,4.49,1.03,87.18
26490,50,2024-12-09,SK051,B15,R04,13,58.37,58.37,21.06,37.31,False,0.0,4.49,1.03,56.67
26491,50,2024-12-09,SK051,B15,R05,10,44.9,44.9,16.2,28.7,False,0.0,4.49,1.03,43.59
26492,50,2024-12-09,SK051,B15,R06,11,49.39,37.95,17.82,20.13,True,23.1,3.45,1.03,36.84
26493,50,2024-12-09,SK051,B15,R07,8,35.92,35.92,12.96,22.96,False,0.0,4.49,1.03,34.87
26494,50,2024-12-09,SK051,B15,R08,4,17.96,17.96,6.48,11.48,False,0.0,4.49,1.03,17.44
26495,50,2024-12-09,SK051,B15,R09,3,13.47,13.47,4.86,8.61,False,0.0,4.49,1.03,13.08
26496,50,2024-12-09,SK051,B15,R10,3,13.47,13.47,4.86,8.61,False,0.0,4.49,1.03,13.08
26497,51,2024-12-16,SK051,B15,R01,14,62.86,62.86,22.68,40.18,False,0.0,4.49,1.03,61.03
26498,51,2024-12-16,SK051,B15,R02,14,62.86,62.86,22.68,40.18,False,0.0,4.49,1.03,61.03
26499,51,2024-12-16,SK051,B15,R03,5,22.45,22.45,8.1,14.35,False,0.0,4.49,1.03,21.8
26500,51,2024-12-16,SK051,B15,R04,8,35.92,30.88,12.96,17.92,True,14.1,3.86,1.03,29.98
26501,51,2024-12-16,SK051,B15,R05,7,31.43,31.43,11.34,20.09,False,0.0,4.49,1.03,30.51
26502,51,2024-12-16,SK051,B15,R06,6,26.94,26.94,9.72,17.22,False,0.0,4.49,1.03,26.16
26503,51,2024-12-16,SK051,B15,R07,6,26.94,26.94,9.72,17.22,False,0.0,4.49,1.03,26.16
26504,51,2024-12-16,SK051,B15,R08,4,17.96,15.48,6.48,9.0,True,13.8,3.87,1.03,15.03
26505,51,2024-12-16,SK051,B15,R09,3,13.47,13.47,4.86,8.61,False,0.0,4.49,1.03,13.08
26506,51,2024-12-16,SK051,B15,R10,3,13.47,13.47,4.86,8.61,False,0.0,4.49,1.03,13.08
26507,52,2024-12-23,SK051,B15,R01,33,148.17,148.17,53.46,94.71,False,0.0,4.49,1.03,143.85
26508,52,2024-12-23,SK051,B15,R02,24,107.76,89.52,38.88,50.64,True,17.0,3.73,1.03,86.91
26509,52,2024-12-23,SK051,B15,R03,12,53.88,53.88,19.44,34.44,False,0.0,4.49,1.03,52.31
26510,52,2024-12-23,SK051,B15,R04,14,62.86,62.86,22.68,40.18,False,0.0,4.49,1.03,61.03
26511,52,2024-12-23,SK051,B15,R05,10,44.9,44.9,16.2,28.7,False,0.0,4.49,1.03,43.59
26512,52,2024-12-23,SK051,B15,R06,10,44.9,35.0,16.2,18.8,True,22.0,3.5,1.03,33.98
26513,52,2024-12-23,SK051,B15,R07,7,31.43,31.43,11.34,20.09,False,0.0,4.49,1.03,30.51
26514,52,2024-12-23,SK051,B15,R08,3,13.47,13.47,4.86,8.61,False,0.0,4.49,1.03,13.08
26515,52,2024-12-23,SK051,B15,R09,4,17.96,17.96,6.48,11.48,False,0.0,4.49,1.03,17.44
26516,52,2024-12-23,SK051,B15,R10,2,8.98,8.98,3.24,5.74,False,0.0,4.49,1.03,8.72
26517,1,2024-01-01,SK052,B15,R01,22,116.38,116.38,42.9,73.48,False,0.0,5.29,1.03,112.99
26518,1,2024-01-01,SK052,B15,R02,15,79.35,63.6,29.25,34.35,True,19.9,4.24,1.03,61.75
26519,1,2024-01-01,SK052,B15,R03,14,74.06,74.06,27.3,46.76,False,0.0,5.29,1.03,71.9
26520,1,2024-01-01,SK052,B15,R04,9,47.61,41.76,17.55,24.21,True,12.2,4.64,1.03,40.54
26521,1,2024-01-01,SK052,B15,R05,7,37.03,33.32,13.65,19.67,True,10.1,4.76,1.03,32.35
26522,1,2024-01-01,SK052,B15,R06,6,31.74,23.58,11.7,11.88,True,25.7,3.93,1.03,22.89
26523,1,2024-01-01,SK052,B15,R07,4,21.16,16.32,7.8,8.52,True,22.9,4.08,1.03,15.84
26524,1,2024-01-01,SK052,B15,R08,3,15.87,12.93,5.85,7.08,True,18.6,4.31,1.03,12.55
26525,1,2024-01-01,SK052,B15,R09,3,15.87,15.87,5.85,10.02,False,0.0,5.29,1.03,15.41
26526,1,2024-01-01,SK052,B15,R10,1,5.29,5.29,1.95,3.34,False,0.0,5.29,1.03,5.14
26527,2,2024-01-08,SK052,B15,R01,18,95.22,95.22,35.1,60.12,False,0.0,5.29,1.03,92.45
26528,2,2024-01-08,SK052,B15,R02,14,74.06,74.06,27.3,46.76,False,0.0,5.29,1.03,71.9
26529,2,2024-01-08,SK052,B15,R03,10,52.9,52.9,19.5,33.4,False,0.0,5.29,1.03,51.36
26530,2,2024-01-08,SK052,B15,R04,7,37.03,37.03,13.65,23.38,False,0.0,5.29,1.03,35.95
26531,2,2024-01-08,SK052,B15,R05,5,26.45,26.45,9.75,16.7,False,0.0,5.29,1.03,25.68
26532,2,2024-01-08,SK052,B15,R06,6,31.74,31.74,11.7,20.04,False,0.0,5.29,1.03,30.82
26533,2,2024-01-08,SK052,B15,R07,6,31.74,31.74,11.7,20.04,False,0.0,5.29,1.03,30.82
26534,2,2024-01-08,SK052,B15,R08,3,15.87,15.87,5.85,10.02,False,0.0,5.29,1.03,15.41
26535,2,2024-01-08,SK052,B15,R09,3,15.87,15.87,5.85,10.02,False,0.0,5.29,1.03,15.41
26536,2,2024-01-08,SK052,B15,R10,2,10.58,10.58,3.9,6.68,False,0.0,5.29,1.03,10.27
26537,3,2024-01-15,SK052,B15,R01,23,121.67,121.67,44.85,76.82,False,0.0,5.29,1.03,118.13
26538,3,2024-01-15,SK052,B15,R02,12,63.48,54.72,23.4,31.32,True,13.8,4.56,1.03,53.13
26539,3,2024-01-15,SK052,B15,R03,12,63.48,63.48,23.4,40.08,False,0.0,5.29,1.03,61.63
26540,3,2024-01-15,SK052,B15,R04,9,47.61,36.45,17.55,18.9,True,23.5,4.05,1.03,35.39
26541,3,2024-01-15,SK052,B15,R05,6,31.74,31.74,11.7,20.04,False,0.0,5.29,1.03,30.82
26542,3,2024-01-15,SK052,B15,R06,4,21.16,21.16,7.8,13.36,False,0.0,5.29,1.03,20.54
26543,3,2024-01-15,SK052,B15,R07,4,21.16,21.16,7.8,13.36,False,0.0,5.29,1.03,20.54
26544,3,2024-01-15,SK052,B15,R08,4,21.16,21.16,7.8,13.36,False,0.0,5.29,1.03,20.54
26545,3,2024-01-15,SK052,B15,R09,2,10.58,8.68,3.9,4.78,True,17.9,4.34,1.03,8.43
26546,3,2024-01-15,SK052,B15,R10,2,10.58,10.58,3.9,6.68,False,0.0,5.29,1.03,10.27
26547,4,2024-01-22,SK052,B15,R01,33,174.57,174.57,64.35,110.22,False,0.0,5.29,1.03,169.49
26548,4,2024-01-22,SK052,B15,R02,22,116.38,116.38,42.9,73.48,False,0.0,5.29,1.03,112.99
26549,4,2024-01-22,SK052,B15,R03,10,52.9,52.9,19.5,33.4,False,0.0,5.29,1.03,51.36
26550,4,2024-01-22,SK052,B15,R04,12,63.48,46.2,23.4,22.8,True,27.3,3.85,1.03,44.85
26551,4,2024-01-22,SK052,B15,R05,6,31.74,28.5,11.7,16.8,True,10.2,4.75,1.03,27.67
26552,4,2024-01-22,SK052,B15,R06,8,42.32,42.32,15.6,26.72,False,0.0,5.29,1.03,41.09
26553,4,2024-01-22,SK052,B15,R07,6,31.74,31.74,11.7,20.04,False,0.0,5.29,1.03,30.82
26554,4,2024-01-22,SK052,B15,R08,4,21.16,21.16,7.8,13.36,False,0.0,5.29,1.03,20.54
26555,4,2024-01-22,SK052,B15,R09,5,26.45,22.9,9.75,13.15,True,13.5,4.58,1.03,22.23
26556,4,2024-01-22,SK052,B15,R10,3,15.87,15.87,5.85,10.02,False,0.0,5.29,1.03,15.41
26557,5,2024-01-29,SK052,B15,R01,26,137.54,137.54,50.7,86.84,False,0.0,5.29,1.03,133.53
26558,5,2024-01-29,SK052,B15,R02,16,84.64,84.64,31.2,53.44,False,0.0,5.29,1.03,82.17
26559,5,2024-01-29,SK052,B15,R03,12,63.48,63.48,23.4,40.08,False,0.0,5.29,1.03,61.63
26560,5,2024-01-29,SK052,B15,R04,6,31.74,31.74,11.7,20.04,False,0.0,5.29,1.03,30.82
26561,5,2024-01-29,SK052,B15,R05,7,37.03,37.03,13.65,23.38,False,0.0,5.29,1.03,35.95
26562,5,2024-01-29,SK052,B15,R06,6,31.74,31.74,11.7,20.04,False,0.0,5.29,1.03,30.82
26563,5,2024-01-29,SK052,B15,R07,5,26.45,26.45,9.75,16.7,False,0.0,5.29,1.03,25.68
26564,5,2024-01-29,SK052,B15,R08,2,10.58,10.58,3.9,6.68,False,0.0,5.29,1.03,10.27
26565,5,2024-01-29,SK052,B15,R09,3,15.87,15.87,5.85,10.02,False,0.0,5.29,1.03,15.41
26566,5,2024-01-29,SK052,B15,R10,1,5.29,5.29,1.95,3.34,False,0.0,5.29,1.03,5.14
26567,6,2024-02-05,SK052,B15,R01,26,137.54,101.4,50.7,50.7,True,26.2,3.9,1.03,98.45
26568,6,2024-02-05,SK052,B15,R02,20,105.8,105.8,39.0,66.8,False,0.0,5.29,1.03,102.72
26569,6,2024-02-05,SK052,B15,R03,12,63.48,56.76,23.4,33.36,True,10.5,4.73,1.03,55.11
26570,6,2024-02-05,SK052,B15,R04,10,52.9,42.3,19.5,22.8,True,20.1,4.23,1.03,41.07
26571,6,2024-02-05,SK052,B15,R05,5,26.45,26.45,9.75,16.7,False,0.0,5.29,1.03,25.68
26572,6,2024-02-05,SK052,B15,R06,7,37.03,30.31,13.65,16.66,True,18.2,4.33,1.03,29.43
26573,6,2024-02-05,SK052,B15,R07,4,21.16,15.96,7.8,8.16,True,24.6,3.99,1.03,15.5
26574,6,2024-02-05,SK052,B15,R08,3,15.87,15.87,5.85,10.02,False,0.0,5.29,1.03,15.41
26575,6,2024-02-05,SK052,B15,R09,4,21.16,16.68,7.8,8.88,True,21.2,4.17,1.03,16.19
26576,6,2024-02-05,SK052,B15,R10,2,10.58,10.58,3.9,6.68,False,0.0,5.29,1.03,10.27
26577,7,2024-02-12,SK052,B15,R01,28,148.12,148.12,54.6,93.52,False,0.0,5.29,1.03,143.81
26578,7,2024-02-12,SK052,B15,R02,18,95.22,95.22,35.1,60.12,False,0.0,5.29,1.03,92.45
26579,7,2024-02-12,SK052,B15,R03,12,63.48,63.48,23.4,40.08,False,0.0,5.29,1.03,61.63
26580,7,2024-02-12,SK052,B15,R04,6,31.74,27.84,11.7,16.14,True,12.3,4.64,1.03,27.03
26581,7,2024-02-12,SK052,B15,R05,7,37.03,37.03,13.65,23.38,False,0.0,5.29,1.03,35.95
26582,7,2024-02-12,SK052,B15,R06,6,31.74,23.16,11.7,11.46,True,27.0,3.86,1.03,22.49
26583,7,2024-02-12,SK052,B15,R07,6,31.74,31.74,11.7,20.04,False,0.0,5.29,1.03,30.82
26584,7,2024-02-12,SK052,B15,R08,2,10.58,10.58,3.9,6.68,False,0.0,5.29,1.03,10.27
26585,7,2024-02-12,SK052,B15,R09,3,15.87,15.87,5.85,10.02,False,0.0,5.29,1.03,15.41
26586,7,2024-02-12,SK052,B15,R10,2,10.58,7.66,3.9,3.76,True,27.6,3.83,1.03,7.44
26587,8,2024-02-19,SK052,B15,R01,15,79.35,61.65,29.25,32.4,True,22.4,4.11,1.03,59.85
26588,8,2024-02-19,SK052,B15,R02,12,63.48,63.48,23.4,40.08,False,0.0,5.29,1.03,61.63
26589,8,2024-02-19,SK052,B15,R03,6,31.74,31.74,11.7,20.04,False,0.0,5.29,1.03,30.82
26590,8,2024-02-19,SK052,B15,R04,7,37.03,37.03,13.65,23.38,False,0.0,5.29,1.03,35.95
26591,8,2024-02-19,SK052,B15,R05,7,37.03,37.03,13.65,23.38,False,0.0,5.29,1.03,35.95
26592,8,2024-02-19,SK052,B15,R06,6,31.74,31.74,11.7,20.04,False,0.0,5.29,1.03,30.82
26593,8,2024-02-19,SK052,B15,R07,5,26.45,26.45,9.75,16.7,False,0.0,5.29,1.03,25.68
26594,8,2024-02-19,SK052,B15,R08,2,10.58,10.58,3.9,6.68,False,0.0,5.29,1.03,10.27
26595,8,2024-02-19,SK052,B15,R09,4,21.16,21.16,7.8,13.36,False,0.0,5.29,1.03,20.54
26596,8,2024-02-19,SK052,B15,R10,2,10.58,9.4,3.9,5.5,True,11.1,4.7,1.03,9.13
26597,9,2024-02-26,SK052,B15,R01,33,174.57,156.09,64.35,91.74,True,10.5,4.73,1.03,151.54
26598,9,2024-02-26,SK052,B15,R02,25,132.25,132.25,48.75,83.5,False,0.0,5.29,1.03,128.4
26599,9,2024-02-26,SK052,B15,R03,11,58.19,58.19,21.45,36.74,False,0.0,5.29,1.03,56.5
26600,9,2024-02-26,SK052,B15,R04,12,63.48,63.48,23.4,40.08,False,0.0,5.29,1.03,61.63
26601,9,2024-02-26,SK052,B15,R05,10,52.9,52.9,19.5,33.4,False,0.0,5.29,1.03,51.36
26602,9,2024-02-26,SK052,B15,R06,7,37.03,29.47,13.65,15.82,True,20.5,4.21,1.03,28.61
26603,9,2024-02-26,SK052,B15,R07,8,42.32,42.32,15.6,26.72,False,0.0,5.29,1.03,41.09
26604,9,2024-02-26,SK052,B15,R08,5,26.45,26.45,9.75,16.7,False,0.0,5.29,1.03,25.68
26605,9,2024-02-26,SK052,B15,R09,4,21.16,16.76,7.8,8.96,True,20.7,4.19,1.03,16.27
26606,9,2024-02-26,SK052,B15,R10,3,15.87,15.87,5.85,10.02,False,0.0,5.29,1.03,15.41
26607,10,2024-03-04,SK052,B15,R01,26,137.54,137.54,50.7,86.84,False,0.0,5.29,1.03,133.53
26608,10,2024-03-04,SK052,B15,R02,17,89.93,89.93,33.15,56.78,False,0.0,5.29,1.03,87.31
26609,10,2024-03-04,SK052,B15,R03,10,52.9,45.4,19.5,25.9,True,14.2,4.54,1.03,44.08
26610,10,2024-03-04,SK052,B15,R04,10,52.9,44.5,19.5,25.0,True,15.9,4.45,1.03,43.2
26611,10,2024-03-04,SK052,B15,R05,7,37.03,37.03,13.65,23.38,False,0.0,5.29,1.03,35.95
26612,10,2024-03-04,SK052,B15,R06,4,21.16,21.16,7.8,13.36,False,0.0,5.29,1.03,20.54
26613,10,2024-03-04,SK052,B15,R07,4,21.16,21.16,7.8,13.36,False,0.0,5.29,1.03,20.54
26614,10,2024-03-04,SK052,B15,R08,4,21.16,21.16,7.8,13.36,False,0.0,5.29,1.03,20.54
26615,10,2024-03-04,SK052,B15,R09,3,15.87,15.87,5.85,10.02,False,0.0,5.29,1.03,15.41
26616,10,2024-03-04,SK052,B15,R10,2,10.58,8.84,3.9,4.94,True,16.5,4.42,1.03,8.58
26617,11,2024-03-11,SK052,B15,R01,28,148.12,148.12,54.6,93.52,False,0.0,5.29,1.03,143.81
26618,11,2024-03-11,SK052,B15,R02,15,79.35,69.0,29.25,39.75,True,13.0,4.6,1.03,66.99
26619,11,2024-03-11,SK052,B15,R03,10,52.9,38.7,19.5,19.2,True,26.8,3.87,1.03,37.57
26620,11,2024-03-11,SK052,B15,R04,7,37.03,37.03,13.65,23.38,False,0.0,5.29,1.03,35.95
26621,11,2024-03-11,SK052,B15,R05,7,37.03,30.45,13.65,16.8,True,17.8,4.35,1.03,29.56
26622,11,2024-03-11,SK052,B15,R06,6,31.74,25.08,11.7,13.38,True,20.9,4.18,1.03,24.35
26623,11,2024-03-11,SK052,B15,R07,4,21.16,21.16,7.8,13.36,False,0.0,5.29,1.03,20.54
26624,11,2024-03-11,SK052,B15,R08,3,15.87,15.87,5.85,10.02,False,0.0,5.29,1.03,15.41
26625,11,2024-03-11,SK052,B15,R09,5,26.45,19.25,9.75,9.5,True,27.2,3.85,1.03,18.69
26626,11,2024-03-11,SK052,B15,R10,2,10.58,10.58,3.9,6.68,False,0.0,5.29,1.03,10.27
26627,12,2024-03-18,SK052,B15,R01,21,111.09,95.55,40.95,54.6,True,14.0,4.55,1.03,92.77
26628,12,2024-03-18,SK052,B15,R02,17,89.93,73.78,33.15,40.63,True,18.0,4.34,1.03,71.63
26629,12,2024-03-18,SK052,B15,R03,10,52.9,52.9,19.5,33.4,False,0.0,5.29,1.03,51.36
26630,12,2024-03-18,SK052,B15,R04,6,31.74,31.74,11.7,20.04,False,0.0,5.29,1.03,30.82
26631,12,2024-03-18,SK052,B15,R05,7,37.03,37.03,13.65,23.38,False,0.0,5.29,1.03,35.95
26632,12,2024-03-18,SK052,B15,R06,5,26.45,26.45,9.75,16.7,False,0.0,5.29,1.03,25.68
26633,12,2024-03-18,SK052,B15,R07,7,37.03,37.03,13.65,23.38,False,0.0,5.29,1.03,35.95
26634,12,2024-03-18,SK052,B15,R08,3,15.87,15.87,5.85,10.02,False,0.0,5.29,1.03,15.41
26635,12,2024-03-18,SK052,B15,R09,3,15.87,15.87,5.85,10.02,False,0.0,5.29,1.03,15.41
26636,12,2024-03-18,SK052,B15,R10,2,10.58,10.58,3.9,6.68,False,0.0,5.29,1.03,10.27
26637,13,2024-03-25,SK052,B15,R01,27,142.83,142.83,52.65,90.18,False,0.0,5.29,1.03,138.67
26638,13,2024-03-25,SK052,B15,R02,15,79.35,79.35,29.25,50.1,False,0.0,5.29,1.03,77.04
26639,13,2024-03-25,SK052,B15,R03,14,74.06,74.06,27.3,46.76,False,0.0,5.29,1.03,71.9
26640,13,2024-03-25,SK052,B15,R04,10,52.9,44.4,19.5,24.9,True,16.0,4.44,1.03,43.11
26641,13,2024-03-25,SK052,B15,R05,7,37.03,37.03,13.65,23.38,False,0.0,5.29,1.03,35.95
26642,13,2024-03-25,SK052,B15,R06,5,26.45,26.45,9.75,16.7,False,0.0,5.29,1.03,25.68
26643,13,2024-03-25,SK052,B15,R07,5,26.45,26.45,9.75,16.7,False,0.0,5.29,1.03,25.68
26644,13,2024-03-25,SK052,B15,R08,3,15.87,15.87,5.85,10.02,False,0.0,5.29,1.03,15.41
26645,13,2024-03-25,SK052,B15,R09,2,10.58,10.58,3.9,6.68,False,0.0,5.29,1.03,10.27
26646,13,2024-03-25,SK052,B15,R10,2,10.58,10.58,3.9,6.68,False,0.0,5.29,1.03,10.27
26647,14,2024-04-01,SK052,B15,R01,26,137.54,137.54,50.7,86.84,False,0.0,5.29,1.03,133.53
26648,14,2024-04-01,SK052,B15,R02,18,95.22,82.62,35.1,47.52,True,13.2,4.59,1.03,80.21
26649,14,2024-04-01,SK052,B15,R03,12,63.48,63.48,23.4,40.08,False,0.0,5.29,1.03,61.63
26650,14,2024-04-01,SK052,B15,R04,12,63.48,63.48,23.4,40.08,False,0.0,5.29,1.03,61.63
26651,14,2024-04-01,SK052,B15,R05,7,37.03,37.03,13.65,23.38,False,0.0,5.29,1.03,35.95
26652,14,2024-04-01,SK052,B15,R06,5,26.45,20.15,9.75,10.4,True,23.8,4.03,1.03,19.56
26653,14,2024-04-01,SK052,B15,R07,8,42.32,35.68,15.6,20.08,True,15.6,4.46,1.03,34.64
26654,14,2024-04-01,SK052,B15,R08,4,21.16,21.16,7.8,13.36,False,0.0,5.29,1.03,20.54
26655,14,2024-04-01,SK052,B15,R09,3,15.87,15.87,5.85,10.02,False,0.0,5.29,1.03,15.41
26656,14,2024-04-01,SK052,B15,R10,2,10.58,10.58,3.9,6.68,False,0.0,5.29,1.03,10.27
26657,15,2024-04-08,SK052,B15,R01,29,153.41,153.41,56.55,96.86,False,0.0,5.29,1.03,148.94
26658,15,2024-04-08,SK052,B15,R02,12,63.48,63.48,23.4,40.08,False,0.0,5.29,1.03,61.63
26659,15,2024-04-08,SK052,B15,R03,9,47.61,34.65,17.55,17.1,True,27.2,3.85,1.03,33.64
26660,15,2024-04-08,SK052,B15,R04,7,37.03,37.03,13.65,23.38,False,0.0,5.29,1.03,35.95
26661,15,2024-04-08,SK052,B15,R05,5,26.45,26.45,9.75,16.7,False,0.0,5.29,1.03,25.68
26662,15,2024-04-08,SK052,B15,R06,5,26.45,19.65,9.75,9.9,True,25.8,3.93,1.03,19.08
26663,15,2024-04-08,SK052,B15,R07,3,15.87,15.87,5.85,10.02,False,0.0,5.29,1.03,15.41
26664,15,2024-04-08,SK052,B15,R08,4,21.16,17.92,7.8,10.12,True,15.3,4.48,1.03,17.4
26665,15,2024-04-08,SK052,B15,R09,3,15.87,15.87,5.85,10.02,False,0.0,5.29,1.03,15.41
26666,15,2024-04-08,SK052,B15,R10,3,15.87,15.87,5.85,10.02,False,0.0,5.29,1.03,15.41
26667,16,2024-04-15,SK052,B15,R01,19,100.51,100.51,37.05,63.46,False,0.0,5.29,1.03,97.58
26668,16,2024-04-15,SK052,B15,R02,12,63.48,48.24,23.4,24.84,True,24.1,4.02,1.03,46.83
26669,16,2024-04-15,SK052,B15,R03,12,63.48,63.48,23.4,40.08,False,0.0,5.29,1.03,61.63
26670,16,2024-04-15,SK052,B15,R04,9,47.61,47.61,17.55,30.06,False,0.0,5.29,1.03,46.22
26671,16,2024-04-15,SK052,B15,R05,6,31.74,31.74,11.7,20.04,False,0.0,5.29,1.03,30.82
26672,16,2024-04-15,SK052,B15,R06,4,21.16,21.16,7.8,13.36,False,0.0,5.29,1.03,20.54
26673,16,2024-04-15,SK052,B15,R07,6,31.74,31.74,11.7,20.04,False,0.0,5.29,1.03,30.82
26674,16,2024-04-15,SK052,B15,R08,3,15.87,15.87,5.85,10.02,False,0.0,5.29,1.03,15.41
26675,16,2024-04-15,SK052,B15,R09,3,15.87,15.87,5.85,10.02,False,0.0,5.29,1.03,15.41
26676,16,2024-04-15,SK052,B15,R10,2,10.58,10.58,3.9,6.68,False,0.0,5.29,1.03,10.27
26677,17,2024-04-22,SK052,B15,R01,22,116.38,116.38,42.9,73.48,False,0.0,5.29,1.03,112.99
26678,17,2024-04-22,SK052,B15,R02,11,58.19,58.19,21.45,36.74,False,0.0,5.29,1.03,56.5
26679,17,2024-04-22,SK052,B15,R03,9,47.61,47.61,17.55,30.06,False,0.0,5.29,1.03,46.22
26680,17,2024-04-22,SK052,B15,R04,6,31.74,31.74,11.7,20.04,False,0.0,5.29,1.03,30.82
26681,17,2024-04-22,SK052,B15,R05,2,10.58,10.58,3.9,6.68,False,0.0,5.29,1.03,10.27
26682,17,2024-04-22,SK052,B15,R06,5,26.45,26.45,9.75,16.7,False,0.0,5.29,1.03,25.68
26683,17,2024-04-22,SK052,B15,R07,4,21.16,21.16,7.8,13.36,False,0.0,5.29,1.03,20.54
26684,17,2024-04-22,SK052,B15,R08,2,10.58,10.58,3.9,6.68,False,0.0,5.29,1.03,10.27
26685,17,2024-04-22,SK052,B15,R09,3,15.87,15.87,5.85,10.02,False,0.0,5.29,1.03,15.41
26686,17,2024-04-22,SK052,B15,R10,1,5.29,5.29,1.95,3.34,False,0.0,5.29,1.03,5.14
26687,18,2024-04-29,SK052,B15,R01,34,179.86,179.86,66.3,113.56,False,0.0,5.29,1.03,174.62
26688,18,2024-04-29,SK052,B15,R02,15,79.35,65.85,29.25,36.6,True,17.1,4.39,1.03,63.93
26689,18,2024-04-29,SK052,B15,R03,15,79.35,79.35,29.25,50.1,False,0.0,5.29,1.03,77.04
26690,18,2024-04-29,SK052,B15,R04,8,42.32,42.32,15.6,26.72,False,0.0,5.29,1.03,41.09
26691,18,2024-04-29,SK052,B15,R05,5,26.45,26.45,9.75,16.7,False,0.0,5.29,1.03,25.68
26692,18,2024-04-29,SK052,B15,R06,10,52.9,52.9,19.5,33.4,False,0.0,5.29,1.03,51.36
26693,18,2024-04-29,SK052,B15,R07,6,31.74,31.74,11.7,20.04,False,0.0,5.29,1.03,30.82
26694,18,2024-04-29,SK052,B15,R08,6,31.74,25.98,11.7,14.28,True,18.1,4.33,1.03,25.22
26695,18,2024-04-29,SK052,B15,R09,5,26.45,26.45,9.75,16.7,False,0.0,5.29,1.03,25.68
26696,18,2024-04-29,SK052,B15,R10,3,15.87,15.87,5.85,10.02,False,0.0,5.29,1.03,15.41
26697,19,2024-05-06,SK052,B15,R01,27,142.83,142.83,52.65,90.18,False,0.0,5.29,1.03,138.67
26698,19,2024-05-06,SK052,B15,R02,14,74.06,74.06,27.3,46.76,False,0.0,5.29,1.03,71.9
26699,19,2024-05-06,SK052,B15,R03,9,47.61,38.79,17.55,21.24,True,18.5,4.31,1.03,37.66
26700,19,2024-05-06,SK052,B15,R04,10,52.9,46.1,19.5,26.6,True,12.9,4.61,1.03,44.76
