dist_id,fiscal_week,week_start_date,sku_id,brand_id,retailer_id,acv_pct,tdp,velocity_per_tdp,store_count_dist,numeric_dist_pct,acv_gap_pct
30926,25,2024-06-17,SK060,B18,R06,20.0,21.3,0.06,1755,16.0,75.0
30927,25,2024-06-17,SK060,B18,R07,20.0,17.2,0.04,1540,20.3,75.0
30928,25,2024-06-17,SK060,B18,R08,20.0,17.3,0.04,261,20.3,75.0
30929,25,2024-06-17,SK060,B18,R09,20.0,19.1,0.01,14630,21.0,75.0
30930,25,2024-06-17,SK060,B18,R10,20.0,19.8,0.01,385,23.9,75.0
30931,26,2024-06-24,SK060,B18,R01,20.0,19.0,0.21,3542,21.4,75.0
30932,26,2024-06-24,SK060,B18,R02,20.0,19.3,0.1,2156,24.9,75.0
30933,26,2024-06-24,SK060,B18,R03,20.0,20.8,0.05,1463,22.7,75.0
30934,26,2024-06-24,SK060,B18,R04,20.0,20.9,0.06,442,15.9,75.0
30935,26,2024-06-24,SK060,B18,R05,20.0,17.8,0.07,1024,17.3,75.0
30936,26,2024-06-24,SK060,B18,R06,20.0,18.7,0.05,1755,17.5,75.0
30937,26,2024-06-24,SK060,B18,R07,20.0,21.0,0.04,1540,18.9,75.0
30938,26,2024-06-24,SK060,B18,R08,20.0,19.9,0.04,261,20.7,75.0
30939,26,2024-06-24,SK060,B18,R09,20.0,20.1,0.01,14630,21.7,75.0
30940,26,2024-06-24,SK060,B18,R10,20.0,19.7,0.01,385,17.7,75.0
30941,27,2024-07-01,SK060,B18,R01,20.0,17.0,0.5,3542,24.4,75.0
30942,27,2024-07-01,SK060,B18,R02,20.0,17.1,0.29,2156,23.1,75.0
30943,27,2024-07-01,SK060,B18,R03,20.0,21.4,0.18,1463,22.6,75.0
30944,27,2024-07-01,SK060,B18,R04,20.0,17.2,0.23,442,23.6,75.0
30945,27,2024-07-01,SK060,B18,R05,20.0,21.9,0.09,1024,16.8,75.0
30946,27,2024-07-01,SK060,B18,R06,20.0,18.5,0.15,1755,23.5,75.0
30947,27,2024-07-01,SK060,B18,R07,20.0,21.2,0.07,1540,17.9,75.0
30948,27,2024-07-01,SK060,B18,R08,20.0,20.0,0.06,261,21.0,75.0
30949,27,2024-07-01,SK060,B18,R09,20.0,17.5,0.09,14630,19.8,75.0
30950,27,2024-07-01,SK060,B18,R10,20.0,19.3,0.06,385,22.1,75.0
30951,28,2024-07-08,SK060,B18,R01,20.0,20.5,0.29,3542,16.8,75.0
30952,28,2024-07-08,SK060,B18,R02,20.0,20.4,0.19,2156,19.5,75.0
30953,28,2024-07-08,SK060,B18,R03,20.0,17.8,0.15,1463,15.8,75.0
30954,28,2024-07-08,SK060,B18,R04,20.0,19.9,0.09,442,23.5,75.0
30955,28,2024-07-08,SK060,B18,R05,20.0,20.5,0.09,1024,18.7,75.0
30956,28,2024-07-08,SK060,B18,R06,20.0,17.7,0.06,1755,16.5,75.0
30957,28,2024-07-08,SK060,B18,R07,20.0,22.0,0.05,1540,19.4,75.0
30958,28,2024-07-08,SK060,B18,R08,20.0,21.1,0.04,261,18.1,75.0
30959,28,2024-07-08,SK060,B18,R09,20.0,17.4,0.07,14630,16.6,75.0
30960,28,2024-07-08,SK060,B18,R10,20.0,18.9,0.04,385,20.0,75.0
30961,29,2024-07-15,SK060,B18,R01,20.0,20.5,0.26,3542,21.6,75.0
30962,29,2024-07-15,SK060,B18,R02,20.0,17.5,0.17,2156,24.4,75.0
30963,29,2024-07-15,SK060,B18,R03,20.0,17.4,0.2,1463,15.3,75.0
30964,29,2024-07-15,SK060,B18,R04,20.0,19.4,0.17,442,17.4,75.0
30965,29,2024-07-15,SK060,B18,R05,20.0,20.6,0.1,1024,23.1,75.0
30966,29,2024-07-15,SK060,B18,R06,20.0,20.2,0.07,1755,24.8,75.0
30967,29,2024-07-15,SK060,B18,R07,20.0,18.8,0.11,1540,16.6,75.0
30968,29,2024-07-15,SK060,B18,R08,20.0,21.0,0.05,261,15.5,75.0
30969,29,2024-07-15,SK060,B18,R09,20.0,18.8,0.04,14630,24.5,75.0
30970,29,2024-07-15,SK060,B18,R10,20.0,19.5,0.02,385,24.3,75.0
30971,30,2024-07-22,SK060,B18,R01,20.0,19.6,0.28,3542,16.9,75.0
30972,30,2024-07-22,SK060,B18,R02,20.0,17.6,0.3,2156,17.8,75.0
30973,30,2024-07-22,SK060,B18,R03,20.0,19.0,0.2,1463,18.5,75.0
30974,30,2024-07-22,SK060,B18,R04,20.0,19.8,0.11,442,18.7,75.0
30975,30,2024-07-22,SK060,B18,R05,20.0,17.0,0.15,1024,18.7,75.0
30976,30,2024-07-22,SK060,B18,R06,20.0,17.7,0.11,1755,21.1,75.0
30977,30,2024-07-22,SK060,B18,R07,20.0,17.7,0.1,1540,24.0,75.0
30978,30,2024-07-22,SK060,B18,R08,20.0,21.2,0.04,261,16.5,75.0
30979,30,2024-07-22,SK060,B18,R09,20.0,20.0,0.04,14630,16.4,75.0
30980,30,2024-07-22,SK060,B18,R10,20.0,21.0,0.02,385,21.5,75.0
30981,31,2024-07-29,SK060,B18,R01,20.0,18.1,0.25,3542,15.6,75.0
30982,31,2024-07-29,SK060,B18,R02,20.0,19.4,0.22,2156,21.1,75.0
30983,31,2024-07-29,SK060,B18,R03,20.0,20.1,0.11,1463,16.6,75.0
30984,31,2024-07-29,SK060,B18,R04,20.0,17.2,0.14,442,17.3,75.0
30985,31,2024-07-29,SK060,B18,R05,20.0,20.2,0.09,1024,21.2,75.0
30986,31,2024-07-29,SK060,B18,R06,20.0,18.0,0.11,1755,23.3,75.0
30987,31,2024-07-29,SK060,B18,R07,20.0,18.1,0.06,1540,24.4,75.0
30988,31,2024-07-29,SK060,B18,R08,20.0,17.8,0.07,261,22.4,75.0
30989,31,2024-07-29,SK060,B18,R09,20.0,18.3,0.04,14630,24.2,75.0
30990,31,2024-07-29,SK060,B18,R10,20.0,18.1,0.03,385,17.7,75.0
30991,32,2024-08-05,SK060,B18,R01,20.0,18.9,0.34,3542,16.5,75.0
30992,32,2024-08-05,SK060,B18,R02,20.0,19.8,0.24,2156,18.9,75.0
30993,32,2024-08-05,SK060,B18,R03,20.0,17.6,0.17,1463,20.1,75.0
30994,32,2024-08-05,SK060,B18,R04,20.0,19.4,0.1,442,19.0,75.0
30995,32,2024-08-05,SK060,B18,R05,20.0,20.1,0.07,1024,19.9,75.0
30996,32,2024-08-05,SK060,B18,R06,20.0,18.7,0.09,1755,20.7,75.0
30997,32,2024-08-05,SK060,B18,R07,20.0,19.5,0.06,1540,21.0,75.0
30998,32,2024-08-05,SK060,B18,R08,20.0,18.9,0.05,261,15.8,75.0
30999,32,2024-08-05,SK060,B18,R09,20.0,19.4,0.04,14630,21.6,75.0
31000,32,2024-08-05,SK060,B18,R10,20.0,21.1,0.03,385,23.2,75.0
31001,33,2024-08-12,SK060,B18,R01,20.0,19.2,0.24,3542,16.6,75.0
31002,33,2024-08-12,SK060,B18,R02,20.0,17.6,0.3,2156,19.5,75.0
31003,33,2024-08-12,SK060,B18,R03,20.0,18.5,0.14,1463,20.0,75.0
31004,33,2024-08-12,SK060,B18,R04,20.0,20.3,0.15,442,16.2,75.0
31005,33,2024-08-12,SK060,B18,R05,20.0,19.7,0.1,1024,18.1,75.0
31006,33,2024-08-12,SK060,B18,R06,20.0,18.7,0.08,1755,17.0,75.0
31007,33,2024-08-12,SK060,B18,R07,20.0,19.7,0.1,1540,25.0,75.0
31008,33,2024-08-12,SK060,B18,R08,20.0,18.4,0.05,261,16.6,75.0
31009,33,2024-08-12,SK060,B18,R09,20.0,20.3,0.04,14630,24.7,75.0
31010,33,2024-08-12,SK060,B18,R10,20.0,18.4,0.03,385,24.0,75.0
31011,34,2024-08-19,SK060,B18,R01,20.0,19.4,0.27,3542,18.5,75.0
31012,34,2024-08-19,SK060,B18,R02,20.0,18.9,0.13,2156,15.9,75.0
31013,34,2024-08-19,SK060,B18,R03,20.0,17.5,0.21,1463,19.0,75.0
31014,34,2024-08-19,SK060,B18,R04,20.0,19.1,0.1,442,21.0,75.0
31015,34,2024-08-19,SK060,B18,R05,20.0,21.3,0.09,1024,19.6,75.0
31016,34,2024-08-19,SK060,B18,R06,20.0,19.0,0.08,1755,20.7,75.0
31017,34,2024-08-19,SK060,B18,R07,20.0,18.0,0.07,1540,19.3,75.0
31018,34,2024-08-19,SK060,B18,R08,20.0,17.6,0.06,261,19.6,75.0
31019,34,2024-08-19,SK060,B18,R09,20.0,21.3,0.03,14630,16.5,75.0
31020,34,2024-08-19,SK060,B18,R10,20.0,20.2,0.02,385,16.0,75.0
31021,35,2024-08-26,SK060,B18,R01,20.0,18.8,0.32,3542,22.9,75.0
31022,35,2024-08-26,SK060,B18,R02,20.0,18.1,0.23,2156,23.1,75.0
31023,35,2024-08-26,SK060,B18,R03,20.0,19.7,0.19,1463,21.6,75.0
31024,35,2024-08-26,SK060,B18,R04,20.0,21.2,0.14,442,17.3,75.0
31025,35,2024-08-26,SK060,B18,R05,20.0,21.0,0.13,1024,15.7,75.0
31026,35,2024-08-26,SK060,B18,R06,20.0,18.6,0.13,1755,17.9,75.0
31027,35,2024-08-26,SK060,B18,R07,20.0,21.5,0.08,1540,19.3,75.0
31028,35,2024-08-26,SK060,B18,R08,20.0,17.2,0.05,261,19.7,75.0
31029,35,2024-08-26,SK060,B18,R09,20.0,19.2,0.1,14630,24.2,75.0
31030,35,2024-08-26,SK060,B18,R10,20.0,21.7,0.03,385,21.4,75.0
31031,36,2024-09-02,SK060,B18,R01,20.0,17.1,0.56,3542,22.0,75.0
31032,36,2024-09-02,SK060,B18,R02,20.0,19.4,0.28,2156,23.2,75.0
31033,36,2024-09-02,SK060,B18,R03,20.0,19.6,0.11,1463,18.1,75.0
31034,36,2024-09-02,SK060,B18,R04,20.0,20.0,0.1,442,20.0,75.0
31035,36,2024-09-02,SK060,B18,R05,20.0,19.3,0.1,1024,18.1,75.0
31036,36,2024-09-02,SK060,B18,R06,20.0,18.7,0.13,1755,24.8,75.0
31037,36,2024-09-02,SK060,B18,R07,20.0,18.4,0.07,1540,22.9,75.0
31038,36,2024-09-02,SK060,B18,R08,20.0,17.9,0.04,261,17.4,75.0
31039,36,2024-09-02,SK060,B18,R09,20.0,21.6,0.05,14630,17.8,75.0
31040,36,2024-09-02,SK060,B18,R10,20.0,21.7,0.03,385,24.9,75.0
31041,37,2024-09-09,SK060,B18,R01,20.0,19.4,0.41,3542,22.1,75.0
31042,37,2024-09-09,SK060,B18,R02,20.0,18.8,0.37,2156,22.1,75.0
31043,37,2024-09-09,SK060,B18,R03,20.0,21.1,0.21,1463,18.7,75.0
31044,37,2024-09-09,SK060,B18,R04,20.0,19.5,0.15,442,20.6,75.0
31045,37,2024-09-09,SK060,B18,R05,20.0,19.1,0.13,1024,15.8,75.0
31046,37,2024-09-09,SK060,B18,R06,20.0,20.8,0.14,1755,23.4,75.0
31047,37,2024-09-09,SK060,B18,R07,20.0,20.7,0.1,1540,18.4,75.0
31048,37,2024-09-09,SK060,B18,R08,20.0,18.7,0.07,261,21.1,75.0
31049,37,2024-09-09,SK060,B18,R09,20.0,17.9,0.08,14630,15.7,75.0
31050,37,2024-09-09,SK060,B18,R10,20.0,18.5,0.05,385,17.0,75.0
31051,38,2024-09-16,SK060,B18,R01,20.0,21.6,0.34,3542,22.1,75.0
31052,38,2024-09-16,SK060,B18,R02,20.0,21.1,0.26,2156,24.2,75.0
31053,38,2024-09-16,SK060,B18,R03,20.0,19.3,0.17,1463,20.5,75.0
31054,38,2024-09-16,SK060,B18,R04,20.0,21.4,0.12,442,16.2,75.0
31055,38,2024-09-16,SK060,B18,R05,20.0,17.4,0.16,1024,16.3,75.0
31056,38,2024-09-16,SK060,B18,R06,20.0,20.2,0.11,1755,21.0,75.0
31057,38,2024-09-16,SK060,B18,R07,20.0,19.7,0.05,1540,17.3,75.0
31058,38,2024-09-16,SK060,B18,R08,20.0,20.8,0.03,261,20.8,75.0
31059,38,2024-09-16,SK060,B18,R09,20.0,18.1,0.03,14630,15.6,75.0
31060,38,2024-09-16,SK060,B18,R10,20.0,21.3,0.02,385,17.4,75.0
31061,39,2024-09-23,SK060,B18,R01,20.0,21.6,0.2,3542,17.0,75.0
31062,39,2024-09-23,SK060,B18,R02,20.0,17.7,0.21,2156,21.7,75.0
31063,39,2024-09-23,SK060,B18,R03,20.0,20.0,0.18,1463,22.3,75.0
31064,39,2024-09-23,SK060,B18,R04,20.0,20.2,0.09,442,21.6,75.0
31065,39,2024-09-23,SK060,B18,R05,20.0,21.2,0.09,1024,15.5,75.0
31066,39,2024-09-23,SK060,B18,R06,20.0,21.8,0.08,1755,17.9,75.0
31067,39,2024-09-23,SK060,B18,R07,20.0,18.4,0.08,1540,17.5,75.0
31068,39,2024-09-23,SK060,B18,R08,20.0,20.1,0.05,261,21.2,75.0
31069,39,2024-09-23,SK060,B18,R09,20.0,17.7,0.03,14630,23.4,75.0
31070,39,2024-09-23,SK060,B18,R10,20.0,19.1,0.03,385,23.0,75.0
31071,40,2024-09-30,SK060,B18,R01,20.0,21.9,0.25,3542,17.7,75.0
31072,40,2024-09-30,SK060,B18,R02,20.0,20.8,0.11,2156,21.9,75.0
31073,40,2024-09-30,SK060,B18,R03,20.0,19.0,0.13,1463,20.0,75.0
31074,40,2024-09-30,SK060,B18,R04,20.0,17.9,0.06,442,24.3,75.0
31075,40,2024-09-30,SK060,B18,R05,20.0,18.6,0.03,1024,20.3,75.0
31076,40,2024-09-30,SK060,B18,R06,20.0,21.2,0.04,1755,19.8,75.0
31077,40,2024-09-30,SK060,B18,R07,20.0,18.6,0.05,1540,19.6,75.0
31078,40,2024-09-30,SK060,B18,R08,20.0,19.6,0.02,261,21.8,75.0
31079,40,2024-09-30,SK060,B18,R09,20.0,17.9,0.03,14630,18.4,75.0
31080,40,2024-09-30,SK060,B18,R10,20.0,20.6,0.01,385,20.4,75.0
31081,41,2024-10-07,SK060,B18,R01,20.0,20.8,0.17,3542,17.3,75.0
31082,41,2024-10-07,SK060,B18,R02,20.0,18.0,0.19,2156,17.7,75.0
31083,41,2024-10-07,SK060,B18,R03,20.0,19.9,0.1,1463,22.8,75.0
31084,41,2024-10-07,SK060,B18,R04,20.0,19.5,0.06,442,18.5,75.0
31085,41,2024-10-07,SK060,B18,R05,20.0,21.6,0.05,1024,18.3,75.0
31086,41,2024-10-07,SK060,B18,R06,20.0,19.3,0.08,1755,21.7,75.0
31087,41,2024-10-07,SK060,B18,R07,20.0,17.3,0.06,1540,23.0,75.0
31088,41,2024-10-07,SK060,B18,R08,20.0,19.9,0.01,261,22.1,75.0
31089,41,2024-10-07,SK060,B18,R09,20.0,19.1,0.01,14630,19.8,75.0
31090,41,2024-10-07,SK060,B18,R10,20.0,21.6,0.01,385,22.8,75.0
31091,42,2024-10-14,SK060,B18,R01,20.0,21.1,0.24,3542,23.5,75.0
31092,42,2024-10-14,SK060,B18,R02,20.0,20.7,0.11,2156,24.6,75.0
31093,42,2024-10-14,SK060,B18,R03,20.0,21.9,0.09,1463,19.4,75.0
31094,42,2024-10-14,SK060,B18,R04,20.0,20.0,0.1,442,24.6,75.0
31095,42,2024-10-14,SK060,B18,R05,20.0,18.7,0.08,1024,19.9,75.0
31096,42,2024-10-14,SK060,B18,R06,20.0,19.8,0.08,1755,23.0,75.0
31097,42,2024-10-14,SK060,B18,R07,20.0,19.9,0.05,1540,18.1,75.0
31098,42,2024-10-14,SK060,B18,R08,20.0,19.7,0.03,261,21.8,75.0
31099,42,2024-10-14,SK060,B18,R09,20.0,21.5,0.02,14630,17.0,75.0
31100,42,2024-10-14,SK060,B18,R10,20.0,20.0,0.01,385,18.4,75.0
31101,43,2024-10-21,SK060,B18,R01,20.0,19.9,0.19,3542,19.7,75.0
31102,43,2024-10-21,SK060,B18,R02,20.0,18.7,0.13,2156,24.9,75.0
31103,43,2024-10-21,SK060,B18,R03,20.0,21.9,0.1,1463,22.3,75.0
31104,43,2024-10-21,SK060,B18,R04,20.0,17.4,0.06,442,20.6,75.0
31105,43,2024-10-21,SK060,B18,R05,20.0,18.0,0.04,1024,17.8,75.0
31106,43,2024-10-21,SK060,B18,R06,20.0,17.1,0.07,1755,22.1,75.0
31107,43,2024-10-21,SK060,B18,R07,20.0,20.8,0.04,1540,19.2,75.0
31108,43,2024-10-21,SK060,B18,R08,20.0,17.1,0.01,261,17.2,75.0
31109,43,2024-10-21,SK060,B18,R09,20.0,21.9,0.02,14630,20.2,75.0
31110,43,2024-10-21,SK060,B18,R10,20.0,21.2,0.01,385,21.4,75.0
31111,44,2024-10-28,SK060,B18,R01,20.0,17.3,0.33,3542,17.5,75.0
31112,44,2024-10-28,SK060,B18,R02,20.0,17.3,0.2,2156,15.4,75.0
31113,44,2024-10-28,SK060,B18,R03,20.0,17.7,0.11,1463,15.9,75.0
31114,44,2024-10-28,SK060,B18,R04,20.0,19.8,0.11,442,16.4,75.0
31115,44,2024-10-28,SK060,B18,R05,20.0,21.6,0.07,1024,23.3,75.0
31116,44,2024-10-28,SK060,B18,R06,20.0,21.2,0.06,1755,15.8,75.0
31117,44,2024-10-28,SK060,B18,R07,20.0,21.9,0.03,1540,22.1,75.0
31118,44,2024-10-28,SK060,B18,R08,20.0,19.1,0.04,261,16.4,75.0
31119,44,2024-10-28,SK060,B18,R09,20.0,19.2,0.04,14630,21.5,75.0
31120,44,2024-10-28,SK060,B18,R10,20.0,19.4,0.03,385,23.5,75.0
31121,45,2024-11-04,SK060,B18,R01,20.0,21.2,0.27,3542,23.7,75.0
31122,45,2024-11-04,SK060,B18,R02,20.0,20.8,0.16,2156,20.0,75.0
31123,45,2024-11-04,SK060,B18,R03,20.0,20.6,0.1,1463,20.6,75.0
31124,45,2024-11-04,SK060,B18,R04,20.0,18.2,0.1,442,16.3,75.0
31125,45,2024-11-04,SK060,B18,R05,20.0,21.6,0.05,1024,17.2,75.0
31126,45,2024-11-04,SK060,B18,R06,20.0,19.0,0.08,1755,16.1,75.0
31127,45,2024-11-04,SK060,B18,R07,20.0,21.7,0.05,1540,22.2,75.0
31128,45,2024-11-04,SK060,B18,R08,20.0,20.1,0.02,261,19.5,75.0
31129,45,2024-11-04,SK060,B18,R09,20.0,18.2,0.04,14630,20.1,75.0
31130,45,2024-11-04,SK060,B18,R10,20.0,21.7,0.01,385,15.9,75.0
31131,46,2024-11-11,SK060,B18,R01,20.0,17.6,0.36,3542,24.4,75.0
31132,46,2024-11-11,SK060,B18,R02,20.0,18.2,0.16,2156,24.8,75.0
31133,46,2024-11-11,SK060,B18,R03,20.0,19.8,0.08,1463,16.9,75.0
31134,46,2024-11-11,SK060,B18,R04,20.0,19.2,0.07,442,19.8,75.0
31135,46,2024-11-11,SK060,B18,R05,20.0,21.9,0.05,1024,23.0,75.0
31136,46,2024-11-11,SK060,B18,R06,20.0,19.3,0.05,1755,17.4,75.0
31137,46,2024-11-11,SK060,B18,R07,20.0,19.0,0.07,1540,22.4,75.0
31138,46,2024-11-11,SK060,B18,R08,20.0,19.0,0.03,261,22.0,75.0
31139,46,2024-11-11,SK060,B18,R09,20.0,19.4,0.01,14630,20.6,75.0
31140,46,2024-11-11,SK060,B18,R10,20.0,19.6,0.01,385,15.1,75.0
31141,47,2024-11-18,SK060,B18,R01,20.0,21.4,0.29,3542,21.8,75.0
31142,47,2024-11-18,SK060,B18,R02,20.0,18.5,0.19,2156,19.7,75.0
31143,47,2024-11-18,SK060,B18,R03,20.0,21.9,0.13,1463,24.1,75.0
31144,47,2024-11-18,SK060,B18,R04,20.0,19.4,0.07,442,22.1,75.0
31145,47,2024-11-18,SK060,B18,R05,20.0,17.9,0.11,1024,21.3,75.0
31146,47,2024-11-18,SK060,B18,R06,20.0,19.6,0.09,1755,22.7,75.0
31147,47,2024-11-18,SK060,B18,R07,20.0,20.0,0.08,1540,15.5,75.0
31148,47,2024-11-18,SK060,B18,R08,20.0,21.6,0.02,261,24.5,75.0
31149,47,2024-11-18,SK060,B18,R09,20.0,21.2,0.05,14630,24.2,75.0
31150,47,2024-11-18,SK060,B18,R10,20.0,20.5,0.01,385,15.0,75.0
31151,48,2024-11-25,SK060,B18,R01,20.0,19.5,0.31,3542,20.7,75.0
31152,48,2024-11-25,SK060,B18,R02,20.0,20.1,0.16,2156,15.6,75.0
31153,48,2024-11-25,SK060,B18,R03,20.0,19.3,0.14,1463,22.7,75.0
31154,48,2024-11-25,SK060,B18,R04,20.0,20.0,0.11,442,15.7,75.0
31155,48,2024-11-25,SK060,B18,R05,20.0,22.0,0.07,1024,22.6,75.0
31156,48,2024-11-25,SK060,B18,R06,20.0,20.8,0.1,1755,18.6,75.0
31157,48,2024-11-25,SK060,B18,R07,20.0,19.6,0.07,1540,17.2,75.0
31158,48,2024-11-25,SK060,B18,R08,20.0,21.9,0.03,261,18.6,75.0
31159,48,2024-11-25,SK060,B18,R09,20.0,18.3,0.05,14630,18.1,75.0
31160,48,2024-11-25,SK060,B18,R10,20.0,19.0,0.04,385,21.9,75.0
31161,49,2024-12-02,SK060,B18,R01,20.0,18.7,0.28,3542,16.5,75.0
31162,49,2024-12-02,SK060,B18,R02,20.0,17.1,0.16,2156,16.8,75.0
31163,49,2024-12-02,SK060,B18,R03,20.0,17.5,0.05,1463,16.0,75.0
31164,49,2024-12-02,SK060,B18,R04,20.0,21.8,0.05,442,17.1,75.0
31165,49,2024-12-02,SK060,B18,R05,20.0,20.4,0.06,1024,21.4,75.0
31166,49,2024-12-02,SK060,B18,R06,20.0,17.9,0.04,1755,24.6,75.0
31167,49,2024-12-02,SK060,B18,R07,20.0,20.1,0.05,1540,19.1,75.0
31168,49,2024-12-02,SK060,B18,R08,20.0,21.0,0.02,261,23.2,75.0
31169,49,2024-12-02,SK060,B18,R09,20.0,17.5,0.03,14630,22.3,75.0
31170,49,2024-12-02,SK060,B18,R10,20.0,20.8,0.02,385,19.1,75.0
31171,50,2024-12-09,SK060,B18,R01,20.0,21.5,0.35,3542,16.2,75.0
31172,50,2024-12-09,SK060,B18,R02,20.0,17.7,0.21,2156,20.6,75.0
31173,50,2024-12-09,SK060,B18,R03,20.0,19.2,0.17,1463,23.1,75.0
31174,50,2024-12-09,SK060,B18,R04,20.0,18.2,0.14,442,22.3,75.0
31175,50,2024-12-09,SK060,B18,R05,20.0,20.4,0.09,1024,17.2,75.0
31176,50,2024-12-09,SK060,B18,R06,20.0,21.2,0.09,1755,24.3,75.0
31177,50,2024-12-09,SK060,B18,R07,20.0,21.8,0.04,1540,15.3,75.0
31178,50,2024-12-09,SK060,B18,R08,20.0,19.7,0.04,261,23.3,75.0
31179,50,2024-12-09,SK060,B18,R09,20.0,19.5,0.05,14630,19.7,75.0
31180,50,2024-12-09,SK060,B18,R10,20.0,20.6,0.02,385,22.1,75.0
31181,51,2024-12-16,SK060,B18,R01,20.0,22.0,0.22,3542,19.1,75.0
31182,51,2024-12-16,SK060,B18,R02,20.0,19.2,0.17,2156,20.9,75.0
31183,51,2024-12-16,SK060,B18,R03,20.0,21.6,0.09,1463,20.9,75.0
31184,51,2024-12-16,SK060,B18,R04,20.0,20.1,0.07,442,16.2,75.0
31185,51,2024-12-16,SK060,B18,R05,20.0,19.9,0.06,1024,20.6,75.0
31186,51,2024-12-16,SK060,B18,R06,20.0,19.1,0.07,1755,18.0,75.0
31187,51,2024-12-16,SK060,B18,R07,20.0,19.6,0.04,1540,24.5,75.0
31188,51,2024-12-16,SK060,B18,R08,20.0,20.9,0.02,261,16.2,75.0
31189,51,2024-12-16,SK060,B18,R09,20.0,21.0,0.02,14630,21.0,75.0
31190,51,2024-12-16,SK060,B18,R10,20.0,19.5,0.03,385,24.7,75.0
31191,52,2024-12-23,SK060,B18,R01,20.0,17.4,0.24,3542,22.2,75.0
31192,52,2024-12-23,SK060,B18,R02,20.0,19.0,0.17,2156,22.5,75.0
31193,52,2024-12-23,SK060,B18,R03,20.0,19.8,0.19,1463,19.6,75.0
31194,52,2024-12-23,SK060,B18,R04,20.0,18.0,0.1,442,18.6,75.0
31195,52,2024-12-23,SK060,B18,R05,20.0,17.2,0.06,1024,15.2,75.0
31196,52,2024-12-23,SK060,B18,R06,20.0,17.0,0.1,1755,22.0,75.0
31197,52,2024-12-23,SK060,B18,R07,20.0,17.9,0.06,1540,16.1,75.0
31198,52,2024-12-23,SK060,B18,R08,20.0,20.6,0.02,261,18.3,75.0
31199,52,2024-12-23,SK060,B18,R09,20.0,19.9,0.04,14630,21.3,75.0
31200,52,2024-12-23,SK060,B18,R10,20.0,20.6,0.02,385,17.5,75.0
31201,1,2024-01-01,SK061,B18,R01,20.0,18.7,0.15,3542,22.4,75.0
31202,1,2024-01-01,SK061,B18,R02,20.0,19.7,0.13,2156,19.3,75.0
31203,1,2024-01-01,SK061,B18,R03,20.0,19.9,0.09,1463,15.9,75.0
31204,1,2024-01-01,SK061,B18,R04,20.0,21.2,0.03,442,20.4,75.0
31205,1,2024-01-01,SK061,B18,R05,20.0,20.3,0.04,1024,15.3,75.0
31206,1,2024-01-01,SK061,B18,R06,20.0,20.1,0.05,1755,19.7,75.0
31207,1,2024-01-01,SK061,B18,R07,20.0,17.9,0.03,1540,15.4,75.0
31208,1,2024-01-01,SK061,B18,R08,20.0,19.0,0.01,261,20.3,75.0
31209,1,2024-01-01,SK061,B18,R09,20.0,20.7,0.01,14630,15.6,75.0
31210,1,2024-01-01,SK061,B18,R10,20.0,21.9,0.01,385,19.6,75.0
31211,2,2024-01-08,SK061,B18,R01,20.0,21.3,0.12,3542,20.1,75.0
31212,2,2024-01-08,SK061,B18,R02,20.0,20.9,0.11,2156,23.3,75.0
31213,2,2024-01-08,SK061,B18,R03,20.0,17.5,0.08,1463,16.8,75.0
31214,2,2024-01-08,SK061,B18,R04,20.0,19.0,0.07,442,17.9,75.0
31215,2,2024-01-08,SK061,B18,R05,20.0,21.1,0.04,1024,20.6,75.0
31216,2,2024-01-08,SK061,B18,R06,20.0,20.4,0.04,1755,24.5,75.0
31217,2,2024-01-08,SK061,B18,R07,20.0,21.8,0.05,1540,23.8,75.0
31218,2,2024-01-08,SK061,B18,R08,20.0,19.6,0.03,261,15.1,75.0
31219,2,2024-01-08,SK061,B18,R09,20.0,17.5,0.01,14630,19.1,75.0
31220,2,2024-01-08,SK061,B18,R10,20.0,20.4,0.01,385,20.2,75.0
31221,3,2024-01-15,SK061,B18,R01,20.0,20.3,0.21,3542,19.6,75.0
31222,3,2024-01-15,SK061,B18,R02,20.0,17.2,0.15,2156,15.5,75.0
31223,3,2024-01-15,SK061,B18,R03,20.0,19.2,0.07,1463,18.0,75.0
31224,3,2024-01-15,SK061,B18,R04,20.0,18.7,0.07,442,23.1,75.0
31225,3,2024-01-15,SK061,B18,R05,20.0,17.2,0.09,1024,19.5,75.0
31226,3,2024-01-15,SK061,B18,R06,20.0,21.5,0.04,1755,16.1,75.0
31227,3,2024-01-15,SK061,B18,R07,20.0,19.2,0.05,1540,19.6,75.0
31228,3,2024-01-15,SK061,B18,R08,20.0,20.9,0.02,261,20.5,75.0
31229,3,2024-01-15,SK061,B18,R09,20.0,18.5,0.02,14630,16.3,75.0
31230,3,2024-01-15,SK061,B18,R10,20.0,21.7,0.01,385,24.4,75.0
31231,4,2024-01-22,SK061,B18,R01,20.0,20.6,0.3,3542,23.7,75.0
31232,4,2024-01-22,SK061,B18,R02,20.0,20.6,0.15,2156,17.4,75.0
31233,4,2024-01-22,SK061,B18,R03,20.0,19.9,0.14,1463,15.8,75.0
31234,4,2024-01-22,SK061,B18,R04,20.0,17.5,0.11,442,17.8,75.0
31235,4,2024-01-22,SK061,B18,R05,20.0,21.9,0.05,1024,18.2,75.0
31236,4,2024-01-22,SK061,B18,R06,20.0,17.0,0.06,1755,17.3,75.0
